Target Name	ID	EC value	E-Value (sequence)	Score (domain)
strain_GIC31_complete_genome_700183_700653_+	COG0716		3.8e-29	99.2
strain_GIC31_complete_genome_2906312_2906629_+	COG0718		4.9e-49	164.1
strain_GIC31_complete_genome_852275_853672_+	COG0719		1.1e-185	615.8
strain_GIC31_complete_genome_849341_850609_+	COG0719		2.4e-120	400.3
strain_GIC31_complete_genome_2631964_2632419_+	COG0720		6.7e-48	161.0
strain_GIC31_complete_genome_679865_680170_+	COG0721		2.2e-41	139.6
strain_GIC31_complete_genome_1629552_1630055_-	COG0723		5.5e-35	118.6
strain_GIC31_complete_genome_2698112_2698498_-	COG0725		9.9e-28	93.2
strain_GIC31_complete_genome_2698513_2698806_-	COG0725		7.3e-21	71.8
strain_GIC31_complete_genome_2695213_2696292_+	COG0726		8.7e-65	216.1
strain_GIC31_complete_genome_459851_460567_-	COG0726		3.6e-43	145.0
strain_GIC31_complete_genome_551303_552160_-	COG0726		1.3e-32	110.3
strain_GIC31_complete_genome_328432_329433_+	COG0726		6.9e-12	41.3
strain_GIC31_complete_genome_2098135_2098914_-	COG0730		1.5e-56	189.0
strain_GIC31_complete_genome_776185_777069_-	COG0730		2e-54	181.6
strain_GIC31_complete_genome_1267211_1268059_+	COG0730		5.6e-53	177.0
strain_GIC31_complete_genome_1589511_1590869_-	COG0733		2e-177	588.5
strain_GIC31_complete_genome_2225138_2225581_-	COG0735		5e-58	193.2
strain_GIC31_complete_genome_1186568_1187047_+	COG0735		2.3e-54	181.2
strain_GIC31_complete_genome_1082794_1083204_+	COG0735		1.3e-40	136.3
strain_GIC31_complete_genome_2554321_2554698_-	COG0736		2e-50	169.2
strain_GIC31_complete_genome_606691_608766_+	COG0737		4.1e-160	532.7
strain_GIC31_complete_genome_826640_829378_+	COG0737		7.8e-150	498.5
strain_GIC31_complete_genome_863359_864699_+	COG0737		1.6e-109	365.2
strain_GIC31_complete_genome_1188320_1189501_-	COG0738		9.3e-94	312.1
strain_GIC31_complete_genome_250229_251764_+	COG0739		5.8e-59	196.8
strain_GIC31_complete_genome_151104_152096_+	COG0739		3.6e-55	184.5
strain_GIC31_complete_genome_1419006_1419725_+	COG0739		1e-54	183.6
strain_GIC31_complete_genome_420158_420874_-	COG0739		4e-49	165.2
strain_GIC31_complete_genome_794389_794997_-	COG0740		2e-111	370.2
strain_GIC31_complete_genome_1808878_1809444_-	COG0742		1.5e-70	235.0
strain_GIC31_complete_genome_1689679_1690824_-	COG0743		7.1e-173	572.8
strain_GIC31_complete_genome_1605622_1608225_-	COG0744		9.6e-180	596.9
strain_GIC31_complete_genome_955267_957768_-	COG0744		2.2e-171	568.8
strain_GIC31_complete_genome_2204710_2206521_+	COG0744		1.5e-150	500.3
strain_GIC31_complete_genome_1688412_1689662_-	COG0750		1e-124	414.0
strain_GIC31_complete_genome_1061243_1063297_+	COG0751		1.1e-269	893.9
strain_GIC31_complete_genome_1060207_1061250_+	COG0752		1.7e-190	632.4
strain_GIC31_complete_genome_2769219_2771228_+	COG0753		4.1e-274	909.1
strain_GIC31_complete_genome_2104607_2106076_-	COG0753		1.3e-224	745.3
strain_GIC31_complete_genome_291885_293108_-	COG0754		6.4e-80	266.4
strain_GIC31_complete_genome_1200909_1202093_+	COG0755		4e-82	271.9
strain_GIC31_complete_genome_1727312_1728103_-	COG0758		8.4e-79	263.1
strain_GIC31_complete_genome_2347066_2347392_-	COG0759		8.9e-45	150.4
strain_GIC31_complete_genome_2182651_2183652_+	COG0760		1.8e-68	229.5
strain_GIC31_complete_genome_1070281_1071234_-	COG0761		6.2e-111	369.0
strain_GIC31_complete_genome_1788373_1788645_-	COG0762		1e-30	104.6
strain_GIC31_complete_genome_406007_406429_+	COG0764		4.1e-72	241.1
strain_GIC31_complete_genome_1362127_1362822_+	COG0765		1.3e-100	335.4
strain_GIC31_complete_genome_1151850_1152509_+	COG0765		5.4e-92	306.8
strain_GIC31_complete_genome_2194197_2194847_-	COG0765		1.4e-78	262.6
strain_GIC31_complete_genome_393897_395198_+	COG0766		7.4e-203	671.8
strain_GIC31_complete_genome_353851_355128_+	COG0766		1.1e-152	506.4
strain_GIC31_complete_genome_1798881_1801028_-	COG0768		2e-161	536.2
strain_GIC31_complete_genome_1091689_1093746_+	COG0768		6.2e-124	410.1
strain_GIC31_complete_genome_1669887_1671365_-	COG0769		5.9e-175	580.7
strain_GIC31_complete_genome_206902_208362_+	COG0769		1.2e-153	510.3
strain_GIC31_complete_genome_1459722_1461173_+	COG0769		1e-143	477.5
strain_GIC31_complete_genome_428756_430234_-	COG0769		8e-138	457.9
strain_GIC31_complete_genome_1797515_1798822_-	COG0770		2.2e-149	496.5
strain_GIC31_complete_genome_1795181_1796530_-	COG0771		4e-157	521.4
strain_GIC31_complete_genome_1867605_1868771_+	COG0772		5.2e-117	388.9
strain_GIC31_complete_genome_1825712_1826947_-	COG0772		8.2e-112	371.7
strain_GIC31_complete_genome_944054_945361_+	COG0773		3.7e-151	501.7
strain_GIC31_complete_genome_1895531_1896235_-	COG0775		2.3e-98	327.0
strain_GIC31_complete_genome_2116026_2116697_-	COG0775		1.7e-32	110.0
strain_GIC31_complete_genome_1639894_1640169_-	COG0776		3.2e-50	169.1
strain_GIC31_complete_genome_982306_983160_+	COG0777		3.6e-132	438.9
strain_GIC31_complete_genome_2102959_2103711_-	COG0778		3e-58	195.2
strain_GIC31_complete_genome_2704229_2704864_+	COG0778		1.9e-51	172.9
strain_GIC31_complete_genome_2025670_2026308_+	COG0778		5.4e-47	158.2
strain_GIC31_complete_genome_2704901_2705563_-	COG0778		1.4e-44	150.2
strain_GIC31_complete_genome_2376175_2376801_-	COG0778		1e-24	84.8
strain_GIC31_complete_genome_1681713_1682189_-	COG0779		3.1e-64	214.5
strain_GIC31_complete_genome_2633126_2633614_+	COG0780		4e-85	285.1
strain_GIC31_complete_genome_1127609_1127992_+	COG0781		2.1e-44	149.5
strain_GIC31_complete_genome_1896291_1896764_-	COG0782		2.9e-67	224.5
strain_GIC31_complete_genome_1626075_1626539_-	COG0782		1.2e-43	147.0
strain_GIC31_complete_genome_945464_945916_+	COG0783		2.5e-49	165.7
strain_GIC31_complete_genome_1458159_1458911_-	COG0785		1.2e-73	245.4
strain_GIC31_complete_genome_1238159_1238869_+	COG0785		2.1e-73	244.5
strain_GIC31_complete_genome_2553267_2554343_-	COG0787		1.6e-136	453.5
strain_GIC31_complete_genome_2378104_2379192_-	COG0787		3.9e-93	310.0
strain_GIC31_complete_genome_330149_330913_-	COG0789		7e-32	108.4
strain_GIC31_complete_genome_1225889_1226287_+	COG0789		4.8e-28	95.9
strain_GIC31_complete_genome_2174923_2175228_-	COG0789		9.6e-18	62.1
strain_GIC31_complete_genome_358927_359628_-	COG0791		2.2e-50	169.7
strain_GIC31_complete_genome_560065_561672_-	COG0791		2.1e-38	129.1
strain_GIC31_complete_genome_577815_579869_-	COG0791		6.7e-32	108.3
strain_GIC31_complete_genome_771206_772609_+	COG0793		7.6e-114	378.6
strain_GIC31_complete_genome_2000871_2001698_-	COG0796		3.2e-122	406.2
strain_GIC31_complete_genome_2108977_2109324_-	COG0799		9.2e-53	176.3
strain_GIC31_complete_genome_40291_40794_+	COG0801		2.6e-70	234.8
strain_GIC31_complete_genome_2537721_2538170_-	COG0802		1e-65	219.8
strain_GIC31_complete_genome_2571301_2572305_+	COG0803		2.5e-98	327.6
strain_GIC31_complete_genome_2530845_2531633_-	COG0805		1.3e-90	301.4
strain_GIC31_complete_genome_1734948_1735463_-	COG0806		1.1e-64	215.3
strain_GIC31_complete_genome_670299_671483_+	COG0807		5.1e-194	642.9
strain_GIC31_complete_genome_1938559_1939617_-	COG0809		1.3e-160	531.6
strain_GIC31_complete_genome_2598502_2599422_-	COG0812		1.3e-128	426.6
strain_GIC31_complete_genome_2309890_2310603_-	COG0813		8.8e-114	375.5
strain_GIC31_complete_genome_1899718_1900140_-	COG0816		1.7e-58	194.8
strain_GIC31_complete_genome_1058021_1058371_+	COG0818		2.6e-44	148.9
strain_GIC31_complete_genome_176891_177607_+	COG0819		1.5e-81	271.9
strain_GIC31_complete_genome_1758875_1759960_-	COG0820		4.3e-163	540.4
strain_GIC31_complete_genome_1290143_1291204_+	COG0820		6.1e-139	460.8
strain_GIC31_complete_genome_1085365_1086486_-	COG0821		3.1e-163	540.6
strain_GIC31_complete_genome_851821_852255_+	COG0822		1.4e-63	212.3
strain_GIC31_complete_genome_868799_869056_-	COG0822		6.2e-11	39.7
strain_GIC31_complete_genome_1252137_1252556_+	COG0824		6.2e-46	154.2
strain_GIC31_complete_genome_2002129_2002569_-	COG0824		4.2e-34	115.4
strain_GIC31_complete_genome_983153_984088_+	COG0825		2.8e-164	545.8
strain_GIC31_complete_genome_1165741_1166994_+	COG0826		1.2e-150	500.4
strain_GIC31_complete_genome_1164829_1165731_+	COG0826		4.1e-64	214.5
strain_GIC31_complete_genome_966731_967618_+	COG0827		6.1e-90	299.7
strain_GIC31_complete_genome_1051657_1051830_+	COG0828		1.3e-24	83.3
strain_GIC31_complete_genome_2194844_2195602_-	COG0834		6e-82	273.5
strain_GIC31_complete_genome_1150999_1151793_+	COG0834		6.9e-79	263.3
strain_GIC31_complete_genome_1574783_1575541_+	COG0834		3.8e-70	234.4
strain_GIC31_complete_genome_1361272_1362120_+	COG0834		2.3e-63	212.1
strain_GIC31_complete_genome_1697971_1698402_-	COG0835		2.1e-49	165.8
strain_GIC31_complete_genome_1174577_1175458_-	COG0835		1.5e-47	159.8
strain_GIC31_complete_genome_507331_508722_+	COG0836		3.8e-129	429.3
strain_GIC31_complete_genome_2684106_2687249_+	COG0841		4.4e-277	919.4
strain_GIC31_complete_genome_2158277_2161345_-	COG0841		6.2e-247	819.6
strain_GIC31_complete_genome_2489517_2490530_-	COG0842		5.9e-54	181.1
strain_GIC31_complete_genome_357145_357870_+	COG0842		1.4e-39	133.6
strain_GIC31_complete_genome_629827_630927_-	COG0842		1e-31	107.7
strain_GIC31_complete_genome_630914_632053_-	COG0842		1.1e-26	91.0
strain_GIC31_complete_genome_2509961_2510668_+	COG0842		2.5e-21	70.1
strain_GIC31_complete_genome_1815643_1817529_-	COG0843		1.2e-242	804.0
strain_GIC31_complete_genome_2303691_2305376_-	COG0843		3.6e-122	405.6
strain_GIC31_complete_genome_1285497_1286063_-	COG0847		1.9e-49	166.2
strain_GIC31_complete_genome_1791801_1793096_-	COG0849		6e-127	422.3
strain_GIC31_complete_genome_1954397_1955068_-	COG0850		6.8e-40	134.4
strain_GIC31_complete_genome_1618901_1619284_-	COG0853		8.6e-63	208.7
strain_GIC31_complete_genome_1077305_1079470_-	COG0855		2.6e-273	906.0
strain_GIC31_complete_genome_1677341_1677691_-	COG0858		1.4e-49	165.8
strain_GIC31_complete_genome_894030_895973_+	COG0860		7e-73	242.5
strain_GIC31_complete_genome_2454878_2456206_+	COG0860		6.3e-65	217.3
strain_GIC31_complete_genome_1439921_1441462_+	COG0860		7.5e-53	177.5
strain_GIC31_complete_genome_431423_432343_-	COG0861		2.3e-81	271.2
strain_GIC31_complete_genome_267923_268756_+	COG0861		1.1e-59	199.9
strain_GIC31_complete_genome_2373375_2375084_-	COG1001		5e-224	742.5
strain_GIC31_complete_genome_2412186_2413928_-	COG1001		1.1e-159	529.8
strain_GIC31_complete_genome_1118686_1120161_+	COG1003		5.7e-222	736.4
strain_GIC31_complete_genome_511615_512781_+	COG1004		1.7e-143	476.0
strain_GIC31_complete_genome_554345_555586_+	COG1004		1.9e-139	462.8
strain_GIC31_complete_genome_2013033_2013374_-	COG1006		9.3e-45	150.0
strain_GIC31_complete_genome_165871_166581_+	COG1011		1.5e-58	196.1
strain_GIC31_complete_genome_447441_448127_-	COG1011		7.9e-48	160.8
strain_GIC31_complete_genome_2237499_2239019_+	COG1012		2.7e-202	671.3
strain_GIC31_complete_genome_243512_244924_-	COG1012		7.4e-199	660.0
strain_GIC31_complete_genome_160869_162326_-	COG1012		2.6e-183	608.5
strain_GIC31_complete_genome_1175683_1177116_+	COG1012		1.7e-177	589.4
strain_GIC31_complete_genome_2307115_2308500_-	COG1012		7.4e-130	431.8
strain_GIC31_complete_genome_1191645_1192811_+	COG1015		2.7e-188	623.8
strain_GIC31_complete_genome_289138_290271_+	COG1017		1.5e-121	403.9
strain_GIC31_complete_genome_593916_594614_+	COG1018		5.6e-29	98.2
strain_GIC31_complete_genome_472164_473048_-	COG1023		2.3e-150	498.6
strain_GIC31_complete_genome_486984_487865_-	COG1023		6e-147	487.4
strain_GIC31_complete_genome_2134634_2135368_-	COG1024		6.8e-81	270.3
strain_GIC31_complete_genome_1052450_1052962_+	COG1030		2.8e-37	125.9
strain_GIC31_complete_genome_1822243_1825680_-	COG1038		0	1756.4
strain_GIC31_complete_genome_1017358_1018278_-	COG1039		3.3e-110	365.6
strain_GIC31_complete_genome_732916_733584_+	COG1040		2.4e-50	168.9
strain_GIC31_complete_genome_58716_59405_+	COG1045		5.3e-98	325.9
strain_GIC31_complete_genome_1243996_1246710_+	COG1048		0	1311.3
strain_GIC31_complete_genome_2733698_2734180_+	COG1051		2.5e-37	126.1
strain_GIC31_complete_genome_1947153_1947929_+	COG1051		7.4e-32	108.1
strain_GIC31_complete_genome_1357954_1358565_+	COG1051		1.1e-31	107.5
strain_GIC31_complete_genome_2629176_2629679_+	COG1051		1.2e-27	94.4
strain_GIC31_complete_genome_2807436_2807849_+	COG1051		1.5e-24	84.2
strain_GIC31_complete_genome_2751049_2752011_-	COG1052		6.8e-132	437.2
strain_GIC31_complete_genome_2003376_2005133_-	COG1053		7.3e-182	603.4
strain_GIC31_complete_genome_2594246_2595280_+	COG1054		1.4e-112	373.7
strain_GIC31_complete_genome_242326_242691_+	COG1054		3.4e-16	56.5
strain_GIC31_complete_genome_1120249_1120629_-	COG1054		8.5e-15	52.1
strain_GIC31_complete_genome_644906_646207_+	COG1055		1.1e-121	404.1
strain_GIC31_complete_genome_2109882_2110451_-	COG1057		4.1e-88	294.3
strain_GIC31_complete_genome_1210924_1212150_+	COG1058		8.5e-144	477.3
strain_GIC31_complete_genome_2046595_2048784_+	COG1061		7.1e-81	270.0
strain_GIC31_complete_genome_1216326_1217402_+	COG1063		8.3e-127	420.8
strain_GIC31_complete_genome_2072318_2073457_+	COG1063		6.1e-114	378.4
strain_GIC31_complete_genome_1915975_1917012_-	COG1064		5.3e-78	259.6
strain_GIC31_complete_genome_280292_281272_+	COG1064		8e-57	185.2
strain_GIC31_complete_genome_1381916_1382929_-	COG1064		3.7e-50	161.7
strain_GIC31_complete_genome_208862_209857_-	COG1064		5.1e-46	151.9
strain_GIC31_complete_genome_1535216_1536139_-	COG1064		8.5e-44	134.4
strain_GIC31_complete_genome_53198_54574_+	COG1066		2.8e-225	746.3
strain_GIC31_complete_genome_469220_470725_-	COG1070		7.4e-171	567.1
strain_GIC31_complete_genome_1144504_1145511_+	COG1071		2.5e-141	469.8
strain_GIC31_complete_genome_1842540_1843625_-	COG1071		5.1e-129	429.1
strain_GIC31_complete_genome_1264518_1265405_+	COG1073		4.2e-60	201.4
strain_GIC31_complete_genome_2149730_2153332_-	COG1074		1.7e-233	775.7
strain_GIC31_complete_genome_1956471_1957577_-	COG1077		8.1e-173	572.1
strain_GIC31_complete_genome_395276_396262_+	COG1077		4.1e-159	526.9
strain_GIC31_complete_genome_304805_306100_+	COG1078		1.2e-140	467.1
strain_GIC31_complete_genome_1658037_1658996_-	COG1079		1.2e-108	360.4
strain_GIC31_complete_genome_887610_889328_-	COG1080		2.3e-274	910.1
strain_GIC31_complete_genome_323825_325804_+	COG1086		1.2e-188	625.9
strain_GIC31_complete_genome_538252_538899_-	COG1086		6.4e-07	25.6
strain_GIC31_complete_genome_493254_494270_-	COG1087		2.5e-168	557.7
strain_GIC31_complete_genome_499836_500780_+	COG1088		1e-37	123.5
strain_GIC31_complete_genome_500789_501877_+	COG1089		9.5e-177	585.1
strain_GIC31_complete_genome_325834_326676_+	COG1089		2.2e-10	36.6
strain_GIC31_complete_genome_2253394_2254302_+	COG1090		1e-130	433.4
strain_GIC31_complete_genome_2343100_2343852_+	COG1091		2.5e-41	138.2
strain_GIC31_complete_genome_1213464_1215026_+	COG1094		1.5e-222	737.1
strain_GIC31_complete_genome_25979_26515_+	COG1098		2.4e-57	191.1
strain_GIC31_complete_genome_904811_905203_+	COG1098		8.5e-50	166.6
strain_GIC31_complete_genome_1909647_1910783_-	COG1104		3.3e-176	584.5
strain_GIC31_complete_genome_1944695_1945825_+	COG1104		1.2e-97	325.1
strain_GIC31_complete_genome_1511822_1512751_-	COG1105		2.4e-109	362.8
strain_GIC31_complete_genome_1081944_1082807_+	COG1108		4.2e-95	316.5
strain_GIC31_complete_genome_112534_113892_+	COG1109		7.3e-174	576.9
strain_GIC31_complete_genome_2195728_2197476_-	COG1109		4.2e-139	462.0
strain_GIC31_complete_genome_509871_511595_+	COG1109		9.4e-131	434.3
strain_GIC31_complete_genome_253550_254911_-	COG1113		1.7e-156	519.0
strain_GIC31_complete_genome_859866_861185_+	COG1114		7.6e-138	457.0
strain_GIC31_complete_genome_2345578_2346936_-	COG1115		2.4e-194	644.1
strain_GIC31_complete_genome_676543_677919_+	COG1115		1.2e-191	635.2
strain_GIC31_complete_genome_2573406_2574848_-	COG1115		2.2e-187	621.2
strain_GIC31_complete_genome_1313769_1315193_+	COG1115		1.1e-186	618.9
strain_GIC31_complete_genome_2755752_2757215_-	COG1115		2.1e-185	614.6
strain_GIC31_complete_genome_1096808_1097641_+	COG1117		1.2e-143	475.9
strain_GIC31_complete_genome_584751_585455_+	COG1117		2e-69	231.7
strain_GIC31_complete_genome_1161980_1162939_+	COG1119		2.2e-29	68.9
strain_GIC31_complete_genome_2339905_2340831_+	COG1120		8.8e-139	461.4
strain_GIC31_complete_genome_1081189_1081947_+	COG1121		4.4e-100	332.7
strain_GIC31_complete_genome_95658_96494_+	COG1122		1.6e-130	434.2
strain_GIC31_complete_genome_96470_97348_+	COG1122		4.8e-120	399.6
strain_GIC31_complete_genome_1295286_1296560_+	COG1122		6.7e-103	216.2
strain_GIC31_complete_genome_380075_381199_-	COG1125		2.1e-148	492.6
strain_GIC31_complete_genome_1593370_1594167_-	COG1125		4.5e-128	425.4
strain_GIC31_complete_genome_1152506_1153228_+	COG1126		2.1e-136	452.1
strain_GIC31_complete_genome_188013_189491_+	COG1129		5.3e-232	768.8
strain_GIC31_complete_genome_275571_276944_+	COG1129		2.4e-144	479.2
strain_GIC31_complete_genome_356191_357141_+	COG1131		5.8e-123	408.9
strain_GIC31_complete_genome_1550650_1551573_-	COG1131		3.3e-118	393.2
strain_GIC31_complete_genome_632059_632991_-	COG1131		7.8e-115	382.2
strain_GIC31_complete_genome_2509116_2509964_+	COG1131		1.3e-106	355.1
strain_GIC31_complete_genome_2092730_2093665_+	COG1131		2.8e-104	347.2
strain_GIC31_complete_genome_2231782_2233530_-	COG1132		9.3e-232	768.6
strain_GIC31_complete_genome_1917101_1918813_-	COG1132		6e-230	762.7
strain_GIC31_complete_genome_1235950_1237713_+	COG1132		2.7e-211	701.0
strain_GIC31_complete_genome_2246633_2248678_-	COG1132		1.1e-208	692.0
strain_GIC31_complete_genome_1257736_1259469_-	COG1132		1.2e-205	682.2
strain_GIC31_complete_genome_619545_620402_+	COG1134		5.3e-119	396.1
strain_GIC31_complete_genome_844450_845562_+	COG1135		1.8e-155	515.6
strain_GIC31_complete_genome_1338568_1339602_+	COG1135		1.6e-153	509.2
strain_GIC31_complete_genome_2802820_2803566_-	COG1135		2.9e-116	386.5
strain_GIC31_complete_genome_693498_694181_+	COG1136		2.9e-107	356.0
strain_GIC31_complete_genome_2052267_2052959_+	COG1136		1.4e-106	353.8
strain_GIC31_complete_genome_662367_663065_-	COG1136		2.3e-97	323.4
strain_GIC31_complete_genome_1300924_1301571_-	COG1136		3.8e-86	286.5
strain_GIC31_complete_genome_444656_445318_+	COG1136		1.7e-75	251.5
strain_GIC31_complete_genome_2654922_2656331_+	COG1139		1.4e-198	658.8
strain_GIC31_complete_genome_1656828_1657109_+	COG1141		1.1e-26	91.2
strain_GIC31_complete_genome_1131448_1133349_+	COG1154		4.7e-280	928.0
strain_GIC31_complete_genome_1714042_1715361_-	COG1157		1.6e-206	684.0
strain_GIC31_complete_genome_360007_361347_+	COG1158		1.6e-203	673.9
strain_GIC31_complete_genome_1058407_1059315_+	COG1159		6e-142	470.9
strain_GIC31_complete_genome_1398206_1401586_+	COG1159		3e-65	110.4
strain_GIC31_complete_genome_1398206_1401586_+	COG1159		3e-65	105.1
strain_GIC31_complete_genome_1642332_1643642_-	COG1160		7.4e-196	649.4
strain_GIC31_complete_genome_1732277_1733137_-	COG1161		8.9e-112	370.9
strain_GIC31_complete_genome_2111532_2112662_-	COG1161		2e-72	241.5
strain_GIC31_complete_genome_1755254_1756138_-	COG1162		2.4e-125	416.7
strain_GIC31_complete_genome_2291707_2292774_+	COG1162		5.2e-123	409.0
strain_GIC31_complete_genome_1872905_1874707_-	COG1164		1e-234	778.7
strain_GIC31_complete_genome_708165_709874_-	COG1164		3.4e-144	479.3
strain_GIC31_complete_genome_2273022_2274671_+	COG1165		3.2e-173	575.3
strain_GIC31_complete_genome_2893234_2894637_-	COG1167		3.5e-151	501.8
strain_GIC31_complete_genome_1346233_1347411_+	COG1168		2.1e-144	478.4
strain_GIC31_complete_genome_2271640_2273025_+	COG1169		5.2e-119	395.6
strain_GIC31_complete_genome_189493_190449_+	COG1172		6.5e-138	458.0
strain_GIC31_complete_genome_276946_277947_+	COG1172		2.5e-101	337.4
strain_GIC31_complete_genome_1883875_1884900_-	COG1173		8.9e-126	418.3
strain_GIC31_complete_genome_1469508_1470566_-	COG1173		4.8e-39	131.8
strain_GIC31_complete_genome_1591872_1593377_-	COG1174		9.3e-133	305.3
strain_GIC31_complete_genome_378492_380078_-	COG1174		1.3e-141	303.6
strain_GIC31_complete_genome_414086_414991_+	COG1175		3.5e-107	356.1
strain_GIC31_complete_genome_2321022_2321984_-	COG1175		9.9e-106	351.2
strain_GIC31_complete_genome_525455_526513_-	COG1175		2.2e-98	327.0
strain_GIC31_complete_genome_2480541_2481440_-	COG1175		8.2e-96	318.6
strain_GIC31_complete_genome_2128190_2129545_-	COG1175		5.2e-89	295.8
strain_GIC31_complete_genome_2242163_2242984_-	COG1176		7.6e-99	329.2
strain_GIC31_complete_genome_2241366_2242166_-	COG1177		3e-92	307.3
strain_GIC31_complete_genome_1180900_1181601_+	COG1177		5.3e-18	62.3
strain_GIC31_complete_genome_2680438_2682075_-	COG1178		3e-154	511.9
strain_GIC31_complete_genome_1912601_1913368_-	COG1179		1e-108	361.4
strain_GIC31_complete_genome_2294249_2294965_-	COG1180		8.7e-90	299.1
strain_GIC31_complete_genome_1651362_1652279_-	COG1181		2.9e-132	440.2
strain_GIC31_complete_genome_2619516_2620151_-	COG1182		2.2e-68	227.7
strain_GIC31_complete_genome_2136009_2136707_+	COG1183		6.1e-70	233.2
strain_GIC31_complete_genome_1672699_1674921_-	COG1185		0	1107.2
strain_GIC31_complete_genome_765232_766332_+	COG1186		7.5e-163	539.9
strain_GIC31_complete_genome_1197866_1198624_+	COG1187		7.6e-103	341.5
strain_GIC31_complete_genome_926093_926803_+	COG1187		2.1e-96	320.3
strain_GIC31_complete_genome_2786587_2787297_+	COG1187		8.1e-96	318.2
strain_GIC31_complete_genome_25211_25483_+	COG1188		5.3e-35	118.4
strain_GIC31_complete_genome_1133356_1134177_+	COG1189		1.4e-112	372.9
strain_GIC31_complete_genome_41976_43448_+	COG1190		1.8e-296	984.3
strain_GIC31_complete_genome_2550797_2551501_-	COG1191		5.8e-81	269.6
strain_GIC31_complete_genome_1696419_1696892_-	COG1191		5.1e-42	141.7
strain_GIC31_complete_genome_1696123_1696395_-	COG1191		7.8e-26	88.6
strain_GIC31_complete_genome_62695_63438_+	COG1191		3.4e-25	84.7
strain_GIC31_complete_genome_109014_109589_+	COG1191		6.3e-20	65.1
strain_GIC31_complete_genome_2058999_2061353_-	COG1193		1.3e-295	980.2
strain_GIC31_complete_genome_2726476_2728386_-	COG1193		1.7e-192	628.2
strain_GIC31_complete_genome_2234612_2235646_-	COG1194		2.5e-134	446.1
strain_GIC31_complete_genome_2875438_2876649_+	COG1195		4.5e-142	471.5
strain_GIC31_complete_genome_18742_22266_+	COG1197		0	1409.4
strain_GIC31_complete_genome_1762690_1765014_-	COG1198		6.1e-278	921.8
strain_GIC31_complete_genome_1615983_1618802_-	COG1199		1.1e-208	693.1
strain_GIC31_complete_genome_1747020_1749050_-	COG1200		9e-261	864.7
strain_GIC31_complete_genome_1602708_1604957_-	COG1205		1e-258	858.3
strain_GIC31_complete_genome_1723840_1725147_-	COG1206		1.7e-216	716.7
strain_GIC31_complete_genome_15726_17081_+	COG1207		2.5e-214	710.9
strain_GIC31_complete_genome_805195_806076_+	COG1210		5.7e-162	537.5
strain_GIC31_complete_genome_498166_499062_+	COG1210		5e-158	524.4
strain_GIC31_complete_genome_55813_56493_+	COG1211		7.9e-93	309.1
strain_GIC31_complete_genome_2537068_2537724_-	COG1214		1.7e-65	219.0
strain_GIC31_complete_genome_541101_542156_+	COG1216		1.1e-40	136.8
strain_GIC31_complete_genome_552594_553853_-	COG1216		2.3e-38	129.0
strain_GIC31_complete_genome_900985_901629_+	COG1216		1.5e-20	70.2
strain_GIC31_complete_genome_2138208_2139275_+	COG1216		3.4e-20	69.2
strain_GIC31_complete_genome_1831871_1833715_-	COG1217		7.3e-286	946.4
strain_GIC31_complete_genome_1994717_1995985_-	COG1219		3.1e-234	776.1
strain_GIC31_complete_genome_1720845_1722215_-	COG1220		1.2e-193	642.4
strain_GIC31_complete_genome_1249845_1252106_+	COG1223		9.9e-51	85.4
strain_GIC31_complete_genome_2649612_2650544_-	COG1227		3.7e-129	427.8
strain_GIC31_complete_genome_2254316_2255467_+	COG1228		1.1e-69	232.2
strain_GIC31_complete_genome_2073498_2074457_-	COG1230		1.3e-129	429.9
strain_GIC31_complete_genome_1436722_1437663_-	COG1230		3.3e-121	402.4
strain_GIC31_complete_genome_1433503_1434354_-	COG1230		1.3e-96	321.4
strain_GIC31_complete_genome_2503840_2504874_-	COG1231		5.5e-90	220.7
strain_GIC31_complete_genome_2503840_2504874_-	COG1231		5.5e-90	79.1
strain_GIC31_complete_genome_2395625_2396980_+	COG1232		1.1e-130	434.2
strain_GIC31_complete_genome_2171453_2172838_-	COG1232		1.1e-93	311.9
strain_GIC31_complete_genome_2143468_2144961_-	COG1233		1.3e-151	503.7
strain_GIC31_complete_genome_2492191_2493693_+	COG1233		5.7e-142	471.9
strain_GIC31_complete_genome_2139290_2140756_+	COG1233		1e-132	441.2
strain_GIC31_complete_genome_2141994_2143100_-	COG1233		1.8e-81	271.9
strain_GIC31_complete_genome_1570599_1572119_-	COG1233		1.6e-78	262.1
strain_GIC31_complete_genome_1159161_1160066_+	COG1234		9.8e-99	328.7
strain_GIC31_complete_genome_2845321_2846112_-	COG1235		1.3e-70	236.0
strain_GIC31_complete_genome_916214_917191_-	COG1242		5.3e-141	467.1
strain_GIC31_complete_genome_1295286_1296560_+	COG1245		1.5e-53	174.5
strain_GIC31_complete_genome_409862_410392_-	COG1246		6.6e-19	65.4
strain_GIC31_complete_genome_159880_160422_+	COG1247		3.2e-55	185.2
strain_GIC31_complete_genome_2489034_2489495_+	COG1247		1.7e-30	103.5
strain_GIC31_complete_genome_1509262_1509783_-	COG1247		1e-23	81.1
strain_GIC31_complete_genome_1838773_1840185_-	COG1249		1.5e-199	662.6
strain_GIC31_complete_genome_1143082_1144491_+	COG1249		8.6e-180	597.3
strain_GIC31_complete_genome_2609076_2610500_-	COG1249		4.1e-155	515.6
