Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_ATCL01000014.1_402909_403817_-	COG4974		1.9e-72	241.8
NZ_ATCL01000012.1_71241_72266_-	COG4974		5.9e-45	151.3
NZ_ATCL01000020.1_765817_766716_-	COG4975		1.8e-106	352.9
NZ_ATCL01000017.1_10197_10922_-	COG4976		2.4e-34	116.8
NZ_ATCL01000014.1_308262_309143_+	COG4977		1.8e-34	116.8
NZ_ATCL01000020.1_683503_684300_-	COG4977		2.9e-30	102.8
NZ_ATCL01000022.1_213636_214415_-	COG4977		1.5e-29	100.7
NZ_ATCL01000020.1_640535_641329_+	COG4977		1.9e-28	96.9
NZ_ATCL01000009.1_196232_196948_+	COG4980		8.8e-20	65.1
NZ_ATCL01000022.1_325643_325960_+	COG4980		4.6e-12	43.6
NZ_ATCL01000009.1_162145_162642_-	COG4980		2.1e-08	31.4
NZ_ATCL01000014.1_108921_110636_+	COG4987		6.3e-188	624.1
NZ_ATCL01000014.1_107200_108924_+	COG4988		7.3e-211	699.9
NZ_ATCL01000020.1_893483_894442_-	COG4988		9.6e-29	41.0
NZ_ATCL01000014.1_41413_42342_-	COG4989		7.3e-136	449.7
NZ_ATCL01000014.1_585088_586722_-	COG4990		2.3e-43	146.2
NZ_ATCL01000002.1_14934_16262_+	COG4991		6.2e-47	64.2
NZ_ATCL01000002.1_14934_16262_+	COG4991		6.2e-47	55.1
NZ_ATCL01000021.1_106076_109051_+	COG4991		1.1e-58	26.1
NZ_ATCL01000003.1_63050_64252_+	COG4992		2.5e-184	611.3
NZ_ATCL01000022.1_329100_330245_+	COG4992		8.9e-161	533.6
NZ_ATCL01000014.1_533433_533780_-	COG4994		1.1e-36	123.6
NZ_ATCL01000002.1_12213_13508_-	COG4995		5.5e-10	36.0
NZ_ATCL01000020.1_44712_45035_+	COG4997		2.3e-36	123.0
NZ_ATCL01000009.1_324383_326146_+	COG5000		1.2e-64	213.4
NZ_ATCL01000003.1_70871_73483_-	COG5001		1.7e-189	628.8
NZ_ATCL01000003.1_60851_62926_-	COG5001		2.9e-169	554.8
NZ_ATCL01000014.1_599974_602826_+	COG5001		4.4e-148	470.9
NZ_ATCL01000022.1_96201_99383_+	COG5001		1.2e-171	411.2
NZ_ATCL01000022.1_102655_104724_-	COG5001		3.3e-111	297.7
NZ_ATCL01000022.1_30585_32426_+	COG5002		7.8e-159	527.6
NZ_ATCL01000009.1_239673_241400_+	COG5002		7.1e-145	481.5
NZ_ATCL01000020.1_851751_853454_-	COG5002		1.7e-138	460.4
NZ_ATCL01000022.1_228873_230927_-	COG5002		1.1e-124	414.6
NZ_ATCL01000021.1_34931_36316_+	COG5002		1.4e-118	394.5
NZ_ATCL01000020.1_441215_442072_+	COG5012		1.7e-56	189.2
NZ_ATCL01000014.1_544071_544811_-	COG5036		6.4e-78	258.6
NZ_ATCL01000014.1_455444_456142_-	COG5036		4e-37	125.0
NZ_ATCL01000014.1_585088_586722_-	COG5263		1.5e-68	105.7
NZ_ATCL01000020.1_155055_156863_+	COG5278		1.7e-58	195.2
NZ_ATCL01000014.1_510751_512454_+	COG5278		1.7e-50	169.5
NZ_ATCL01000014.1_625531_627234_-	COG5278		2.3e-42	143.0
NZ_ATCL01000003.1_67975_68619_-	COG5278		3.3e-15	53.0
NZ_ATCL01000014.1_443966_445150_+	COG5279		2.9e-71	238.5
NZ_ATCL01000014.1_504750_505097_+	COG5294		7.5e-30	101.6
NZ_ATCL01000014.1_220849_221199_+	COG5294		8.6e-22	75.2
NZ_ATCL01000014.1_456139_457869_-	COG5337		1.9e-84	281.9
NZ_ATCL01000014.1_544945_547443_+	COG5337		4.1e-39	132.3
NZ_ATCL01000014.1_85370_86083_-	COG5343		1.6e-37	126.6
NZ_ATCL01000014.1_50736_51338_+	COG5351		1.5e-25	87.0
NZ_ATCL01000020.1_479392_479835_+	COG5353		1.1e-08	31.7
NZ_ATCL01000022.1_109639_111723_-	COG5360		1.4e-48	162.6
NZ_ATCL01000020.1_372328_372876_+	COG5405		1.5e-87	289.7
NZ_ATCL01000003.1_28206_29072_+	COG5407		6.9e-71	236.8
NZ_ATCL01000014.1_446224_447816_+	COG5412		5.9e-07	25.7
NZ_ATCL01000022.1_216753_218441_-	COG5434		2.2e-24	78.7
NZ_ATCL01000009.1_116586_117263_+	COG5523		5.2e-74	246.4
NZ_ATCL01000020.1_795156_795806_-	COG5523		1.7e-51	172.5
NZ_ATCL01000014.1_5046_5732_+	COG5523		9.8e-42	140.3
NZ_ATCL01000014.1_377971_378186_+	COG5547		1.5e-17	60.7
NZ_ATCL01000014.1_322949_323569_-	COG5578		1.2e-37	126.4
NZ_ATCL01000020.1_447991_448656_+	COG5581		3.2e-41	138.6
NZ_ATCL01000020.1_606810_607166_-	COG5581		1.8e-09	34.2
NZ_ATCL01000020.1_463785_464318_+	COG5582		5.2e-52	173.5
NZ_ATCL01000009.1_186494_186796_-	COG5584		2.2e-28	95.9
NZ_ATCL01000014.1_192589_192957_+	COG5609		5.8e-41	138.1
NZ_ATCL01000014.1_22249_23376_+	COG5616		2.7e-15	53.2
NZ_ATCL01000014.1_620484_620852_-	COG5646		3.8e-43	145.3
NZ_ATCL01000020.1_27850_28425_+	COG5652		1.4e-32	110.6
NZ_ATCL01000002.1_32385_33020_-	COG5662		3.4e-16	57.3
NZ_ATCL01000009.1_337738_338319_-	COG5663		2.4e-55	185.6
NZ_ATCL01000020.1_919215_919946_-	COG5801		5.9e-84	278.3
NZ_ATCL01000020.1_140964_141404_+	COG5802		5.8e-22	75.6
NZ_ATCL01000014.1_221280_221642_+	COG5803		9.2e-39	129.6
NZ_ATCL01000020.1_813753_813935_+	COG5804		1.2e-13	48.8
NZ_ATCL01000022.1_102655_104724_-	COG5809		4.2e-69	152.3
NZ_ATCL01000014.1_599974_602826_+	COG5809		2.3e-23	79.6
NZ_ATCL01000014.1_575926_578610_+	COG5809		1.8e-23	57.0
NZ_ATCL01000015.1_52552_53196_+	COG5810		1.3e-58	195.4
NZ_ATCL01000009.1_172822_174519_+	COG5841		2.5e-153	508.2
NZ_ATCL01000010.1_5637_7184_-	COG5841		2.3e-92	307.2
NZ_ATCL01000010.1_22359_22652_+	COG5845		1.4e-25	88.1
NZ_ATCL01000014.1_294993_295574_-	COG5912		1.9e-06	25.2
NZ_ATCL01000022.1_138169_139275_-	K00005		2.3e-156	517.6
NZ_ATCL01000020.1_830666_831604_-	K00008		1.7e-29	91.2
NZ_ATCL01000002.1_20285_21430_-	K00009		3.2e-126	419.2
NZ_ATCL01000014.1_490528_491769_+	K00012		3.2e-128	426.0
NZ_ATCL01000020.1_511634_512851_+	K00013		7.3e-168	557.6
NZ_ATCL01000017.1_12695_13480_-	K00014		8.3e-76	252.3
NZ_ATCL01000022.1_126727_127689_+	K00015		2.6e-124	413.0
NZ_ATCL01000009.1_357954_358910_+	K00016		4e-120	399.0
NZ_ATCL01000009.1_107753_108736_+	K00016		2.5e-101	337.1
NZ_ATCL01000020.1_793988_794860_+	K00020		2.3e-105	350.5
NZ_ATCL01000009.1_237851_238786_+	K00024		7e-127	421.5
NZ_ATCL01000021.1_70825_72051_+	K00027		1.6e-198	659.6
NZ_ATCL01000009.1_236549_237820_+	K00030		9e-83	275.5
NZ_ATCL01000014.1_367655_368539_-	K00033		2.4e-107	357.2
NZ_ATCL01000014.1_380129_381010_-	K00033		2.6e-102	340.4
NZ_ATCL01000022.1_228033_228830_+	K00034		4.4e-116	384.5
NZ_ATCL01000022.1_86465_87214_+	K00038		4.1e-99	329.1
NZ_ATCL01000014.1_349584_350333_-	K00038		8.3e-81	268.9
NZ_ATCL01000020.1_452776_453819_+	K00057		1.3e-154	513.3
NZ_ATCL01000009.1_279257_280420_+	K00058		1.9e-90	301.0
NZ_ATCL01000020.1_350647_351387_+	K00059		7e-108	358.4
NZ_ATCL01000020.1_682645_683469_+	K00059		1.5e-79	265.3
NZ_ATCL01000009.1_87645_88547_-	K00059		3.6e-77	257.3
NZ_ATCL01000020.1_901096_901860_+	K00059		1.5e-70	235.5
NZ_ATCL01000020.1_771349_772059_-	K00059		6.4e-62	207.1
NZ_ATCL01000020.1_839020_840096_-	K00060		1.1e-146	485.5
NZ_ATCL01000003.1_84627_85379_-	K00067		6.5e-38	128.3
NZ_ATCL01000022.1_291312_292232_+	K00075		7.2e-113	375.5
NZ_ATCL01000020.1_289599_290438_+	K00077		8e-51	170.8
NZ_ATCL01000019.1_10526_11989_-	K00088		2.4e-201	668.1
NZ_ATCL01000014.1_338134_339303_+	K00096		8.2e-106	349.6
NZ_ATCL01000020.1_404265_405410_+	K00099		2e-172	571.5
NZ_ATCL01000014.1_252650_254059_-	K00104		1.1e-201	669.4
NZ_ATCL01000014.1_218621_220276_+	K00111		7e-166	550.5
NZ_ATCL01000022.1_71184_72740_+	K00116		7.5e-236	781.0
NZ_ATCL01000022.1_185337_185879_+	K00124		4.8e-40	135.5
NZ_ATCL01000020.1_879307_880740_-	K00131		2.1e-215	713.4
NZ_ATCL01000003.1_44977_45972_+	K00133		7.2e-133	441.7
NZ_ATCL01000009.1_246261_247355_+	K00134		4.8e-151	502.0
NZ_ATCL01000009.1_47502_48509_+	K00134		1.3e-150	500.6
NZ_ATCL01000014.1_117269_118681_-	K00135		6.1e-218	722.9
NZ_ATCL01000021.1_15341_16861_+	K00138		0	1094.3
NZ_ATCL01000022.1_326108_327133_+	K00145		3.5e-125	415.6
NZ_ATCL01000020.1_23100_24239_-	K00148		1.1e-100	333.8
NZ_ATCL01000020.1_4163_7009_+	K00164		0	1146.9
NZ_ATCL01000020.1_910915_911922_-	K00166		7.2e-121	402.2
NZ_ATCL01000020.1_251264_252349_+	K00166		5.5e-118	392.8
NZ_ATCL01000020.1_252353_253330_+	K00167		6.7e-143	474.8
NZ_ATCL01000020.1_909938_910915_-	K00167		6.1e-139	461.7
NZ_ATCL01000020.1_223666_224439_+	K00208		6.5e-113	374.8
NZ_ATCL01000003.1_46863_47612_+	K00215		4.3e-70	234.2
NZ_ATCL01000003.1_32791_34155_-	K00231		1.3e-119	397.7
NZ_ATCL01000017.1_71456_72841_-	K00231		1.1e-90	302.3
NZ_ATCL01000020.1_87806_89563_+	K00239		4.5e-211	699.8
NZ_ATCL01000020.1_89560_90360_+	K00240		3.2e-73	244.1
NZ_ATCL01000020.1_87173_87790_+	K00241		5.7e-39	131.8
NZ_ATCL01000021.1_60648_61520_-	K00243		4.6e-88	293.0
NZ_ATCL01000009.1_92379_94163_+	K00248		1.3e-131	430.8
NZ_ATCL01000022.1_292326_293456_-	K00259		2.4e-165	547.6
NZ_ATCL01000020.1_443879_445147_+	K00260		2.9e-216	715.3
NZ_ATCL01000020.1_914421_915557_-	K00263		2.5e-175	580.3
NZ_ATCL01000020.1_575080_576531_+	K00264		1.3e-184	613.0
NZ_ATCL01000020.1_570644_575083_+	K00265		0	2105.8
NZ_ATCL01000008.1_41992_43032_-	K00274		5.2e-77	163.5
NZ_ATCL01000008.1_41992_43032_-	K00274		5.2e-77	93.4
NZ_ATCL01000020.1_147373_148806_+	K00278		8.6e-135	447.3
NZ_ATCL01000020.1_937740_939086_-	K00282		3.9e-191	633.1
NZ_ATCL01000020.1_936265_937740_-	K00283		2e-250	829.6
NZ_ATCL01000003.1_80153_81064_-	K00286		5.1e-56	188.2
NZ_ATCL01000020.1_561104_561583_-	K00287		3.7e-49	165.1
NZ_ATCL01000014.1_363720_364238_+	K00287		2.7e-14	50.8
NZ_ATCL01000022.1_48549_49688_-	K00301		7.5e-131	435.2
NZ_ATCL01000009.1_85374_86291_+	K00318		4.6e-56	188.0
NZ_ATCL01000022.1_94700_95692_+	K00320		1.5e-25	87.5
NZ_ATCL01000014.1_151906_152886_+	K00344		7.3e-86	286.1
NZ_ATCL01000020.1_172744_173781_+	K00344		9.9e-82	272.4
NZ_ATCL01000020.1_562594_563517_+	K00344		5.5e-73	243.3
NZ_ATCL01000020.1_670554_671555_+	K00344		1.3e-69	232.6
NZ_ATCL01000022.1_101471_102454_-	K00364		2.5e-109	363.3
NZ_ATCL01000022.1_182917_185340_+	K00372		4e-278	922.5
NZ_ATCL01000019.1_4899_6302_+	K00375		3.8e-157	521.5
NZ_ATCL01000020.1_254704_256116_+	K00382		3.5e-186	617.3
NZ_ATCL01000020.1_911935_913344_-	K00382		1.6e-151	503.0
NZ_ATCL01000020.1_82534_83847_-	K00383		5.5e-112	372.5
NZ_ATCL01000009.1_38569_39522_+	K00384		2e-133	443.5
NZ_ATCL01000020.1_445192_446199_-	K00384		7.5e-47	157.2
NZ_ATCL01000014.1_154019_154390_+	K00389		3.5e-23	79.8
NZ_ATCL01000020.1_241241_242629_+	K00425		7.9e-138	458.0
NZ_ATCL01000020.1_242644_243675_+	K00426		6.7e-35	117.9
NZ_ATCL01000020.1_27267_27740_-	K00432		9.5e-84	279.5
NZ_ATCL01000014.1_650822_651622_+	K00433		2.4e-84	281.3
NZ_ATCL01000014.1_135374_136147_-	K00435		1.1e-87	291.0
NZ_ATCL01000014.1_76892_77731_-	K00453		8.5e-100	332.0
NZ_ATCL01000014.1_602913_604007_+	K00491		1.3e-154	512.0
NZ_ATCL01000022.1_274164_275726_+	K00500		6.5e-79	263.4
NZ_ATCL01000022.1_280234_281658_+	K00520		1.1e-125	418.0
NZ_ATCL01000009.1_145989_148388_-	K00525		7.1e-171	565.9
NZ_ATCL01000009.1_144456_145496_-	K00526		4.1e-87	290.2
NZ_ATCL01000009.1_95019_95387_+	K00537		7.1e-38	127.9
NZ_ATCL01000020.1_360130_360846_+	K00554		4.7e-125	415.0
NZ_ATCL01000022.1_255741_256505_+	K00556		1.6e-83	277.8
NZ_ATCL01000020.1_561580_562374_-	K00560		4.9e-152	505.0
NZ_ATCL01000015.1_18606_19202_+	K00564		3.1e-60	201.9
NZ_ATCL01000020.1_181475_182596_+	K00566		5.1e-169	560.0
NZ_ATCL01000022.1_65591_66040_+	K00567		1.3e-54	183.1
NZ_ATCL01000017.1_107721_108164_-	K00567		3.3e-49	165.5
NZ_ATCL01000020.1_458192_458989_+	K00575		6.5e-86	286.2
NZ_ATCL01000020.1_192967_193635_+	K00588		2.5e-42	142.4
NZ_ATCL01000014.1_237846_239099_+	K00600		5e-220	730.4
NZ_ATCL01000003.1_10492_12012_+	K00602		1.5e-253	840.8
NZ_ATCL01000020.1_332409_333794_+	K00604		3.8e-111	369.4
NZ_ATCL01000020.1_939103_940176_-	K00605		3.7e-149	495.6
NZ_ATCL01000020.1_474140_474976_+	K00606		5.4e-116	385.5
NZ_ATCL01000020.1_314506_315411_+	K00609		4.3e-118	392.0
NZ_ATCL01000014.1_100194_101222_+	K00611		2.8e-151	501.5
NZ_ATCL01000022.1_334301_335227_+	K00611		2.6e-140	465.5
NZ_ATCL01000020.1_818008_819999_-	K00615		3.7e-211	700.9
NZ_ATCL01000022.1_327147_328364_+	K00620		2.2e-180	598.9
NZ_ATCL01000020.1_253407_254699_+	K00627		1.2e-154	514.0
NZ_ATCL01000020.1_908604_909926_-	K00627		1.3e-139	464.2
NZ_ATCL01000009.1_91193_92365_+	K00632		1.1e-158	526.0
NZ_ATCL01000020.1_915563_916459_-	K00634		6.2e-120	397.2
NZ_ATCL01000020.1_837823_839004_-	K00639		2.1e-171	569.2
NZ_ATCL01000015.1_10200_10889_+	K00640		5.2e-96	319.0
NZ_ATCL01000020.1_349734_350654_+	K00645		5.6e-99	329.6
NZ_ATCL01000020.1_195664_196623_+	K00648		3.6e-127	422.7
NZ_ATCL01000021.1_62747_63448_+	K00655		4.4e-54	181.4
NZ_ATCL01000020.1_449405_450028_+	K00655		6.9e-54	180.6
NZ_ATCL01000021.1_72864_75110_-	K00656		0	1310.2
NZ_ATCL01000020.1_7028_8299_+	K00658		5.5e-170	563.5
NZ_ATCL01000020.1_518113_518667_+	K00661		1.9e-89	297.4
NZ_ATCL01000014.1_352758_353315_+	K00661		9.9e-55	183.4
NZ_ATCL01000014.1_399394_399909_+	K00661		4.1e-35	119.0
NZ_ATCL01000020.1_787250_788032_-	K00662		3.6e-84	280.3
NZ_ATCL01000017.1_67139_68686_-	K00666		5.5e-166	551.0
NZ_ATCL01000020.1_71756_73429_+	K00666		2.3e-163	542.3
NZ_ATCL01000020.1_590893_592452_+	K00666		5.3e-103	342.6
NZ_ATCL01000022.1_39157_40563_+	K00666		3.2e-79	264.1
NZ_ATCL01000017.1_97402_99882_-	K00688		0	1064.3
NZ_ATCL01000017.1_19712_22009_-	K00691		0	1138.1
NZ_ATCL01000017.1_99857_101296_-	K00703		1.1e-185	616.1
NZ_ATCL01000020.1_470729_471850_+	K00754		2.9e-90	301.0
NZ_ATCL01000014.1_398398_399381_+	K00754		3.6e-44	148.1
NZ_ATCL01000014.1_563942_566116_+	K00754		2.7e-39	90.3
NZ_ATCL01000014.1_481053_482183_+	K00754		9.5e-24	81.5
NZ_ATCL01000020.1_861459_862760_-	K00756		4.2e-210	695.8
NZ_ATCL01000020.1_162586_163104_+	K00759		4.6e-68	227.2
NZ_ATCL01000014.1_246419_247051_+	K00761		9e-104	344.8
NZ_ATCL01000020.1_323255_323884_+	K00762		1.8e-58	195.6
NZ_ATCL01000022.1_322715_324160_-	K00763		9.9e-160	530.7
NZ_ATCL01000003.1_7464_8873_+	K00764		4.1e-211	699.8
NZ_ATCL01000020.1_511029_511637_+	K00765		6.8e-65	217.1
NZ_ATCL01000014.1_127730_128719_+	K00766		3.5e-127	422.4
NZ_ATCL01000020.1_148760_149629_+	K00767		1.3e-109	364.5
NZ_ATCL01000020.1_153409_154554_+	K00773		4e-217	720.8
NZ_ATCL01000022.1_232411_233106_-	K00782		5.4e-41	138.4
NZ_ATCL01000022.1_37030_37509_+	K00783		8.3e-60	199.5
NZ_ATCL01000020.1_896356_897261_-	K00784		9.8e-84	279.2
NZ_ATCL01000014.1_62884_63522_+	K00788		1.4e-68	228.7
NZ_ATCL01000009.1_160800_162104_+	K00789		6.6e-208	689.0
NZ_ATCL01000014.1_263856_265157_+	K00790		5.9e-200	662.4
NZ_ATCL01000014.1_224315_225592_+	K00790		1.7e-149	496.0
NZ_ATCL01000020.1_552727_553677_+	K00791		1e-118	394.7
NZ_ATCL01000014.1_617238_617879_+	K00793		3.6e-93	309.5
NZ_ATCL01000014.1_619060_619524_+	K00794		4.4e-76	253.0
NZ_ATCL01000020.1_925093_925971_-	K00795		1.1e-109	365.4
NZ_ATCL01000023.1_9796_10581_+	K00796		4.5e-120	398.5
NZ_ATCL01000020.1_851146_851745_-	K00798		2.4e-62	208.0
NZ_ATCL01000020.1_461202_462452_+	K00800		6.6e-128	425.4
NZ_ATCL01000020.1_455324_455896_+	K00805		5.9e-30	102.3
NZ_ATCL01000020.1_402713_403450_+	K00806		2.9e-117	388.8
NZ_ATCL01000020.1_479857_481044_+	K00812		7.8e-163	540.3
NZ_ATCL01000020.1_512908_513861_+	K00817		1.7e-87	291.9
NZ_ATCL01000020.1_520524_521474_-	K00817		4.3e-79	264.0
NZ_ATCL01000003.1_63050_64252_+	K00819		4.9e-218	723.5
NZ_ATCL01000002.1_26558_28354_-	K00820		5.2e-212	704.4
NZ_ATCL01000014.1_1_1335_+	K00820		8.4e-149	495.2
NZ_ATCL01000008.1_3_320_-	K00820		1.4e-44	150.2
NZ_ATCL01000005.1_3_320_-	K00820		1e-38	130.7
NZ_ATCL01000022.1_329100_330245_+	K00821		2e-150	499.2
NZ_ATCL01000003.1_48344_49270_+	K00826		1.7e-82	275.3
NZ_ATCL01000009.1_278203_279279_+	K00831		2.6e-140	465.9
NZ_ATCL01000014.1_345329_346312_+	K00847		1.8e-91	305.2
NZ_ATCL01000020.1_615008_615952_+	K00847		2.6e-75	251.9
NZ_ATCL01000014.1_413694_414878_+	K00849		2.2e-144	479.2
NZ_ATCL01000009.1_231790_232767_+	K00850		1.5e-122	407.8
NZ_ATCL01000014.1_69049_69933_+	K00852		2e-107	357.7
NZ_ATCL01000014.1_331397_333094_+	K00853		9.6e-222	735.2
NZ_ATCL01000014.1_231779_232390_+	K00857		1.8e-69	232.1
NZ_ATCL01000020.1_220641_221438_+	K00858		2.6e-40	135.9
NZ_ATCL01000009.1_213590_214399_-	K00858		5.1e-34	115.2
NZ_ATCL01000009.1_245060_245668_+	K00859		2.1e-80	268.2
NZ_ATCL01000009.1_23417_24934_-	K00864		2e-234	776.8
NZ_ATCL01000014.1_273982_275085_+	K00865		1.3e-130	434.1
NZ_ATCL01000009.1_232863_234605_+	K00873		1e-198	659.1
NZ_ATCL01000020.1_193649_194287_+	K00876		9.5e-85	282.1
NZ_ATCL01000021.1_80869_81474_-	K00876		8.9e-24	81.4
NZ_ATCL01000014.1_61288_62076_+	K00878		7.1e-101	335.5
NZ_ATCL01000020.1_585594_586523_+	K00882		2.5e-111	369.8
NZ_ATCL01000009.1_311048_311398_+	K00887		8.4e-41	136.9
NZ_ATCL01000020.1_940659_941144_-	K00891		4.1e-38	129.2
NZ_ATCL01000014.1_144380_145531_+	K00899		4.2e-132	439.3
NZ_ATCL01000014.1_389583_390299_+	K00903		1.1e-89	298.6
NZ_ATCL01000014.1_472061_472765_+	K00903		1.7e-85	284.8
NZ_ATCL01000014.1_390314_391081_+	K00903		5.8e-55	183.9
NZ_ATCL01000010.1_15226_16182_-	K00919		1.1e-101	337.6
NZ_ATCL01000009.1_216166_217377_+	K00925		1.1e-183	609.9
NZ_ATCL01000014.1_102767_103729_+	K00926		3e-138	459.0
NZ_ATCL01000009.1_48593_49792_+	K00927		2.9e-200	664.5
NZ_ATCL01000003.1_43705_44964_+	K00928		5.9e-121	402.0
NZ_ATCL01000020.1_913328_914419_-	K00929		6.2e-149	493.3
NZ_ATCL01000022.1_328361_329140_+	K00930		4e-65	217.3
NZ_ATCL01000009.1_330332_332497_-	K00937		2.9e-271	899.5
NZ_ATCL01000015.1_42987_43637_+	K00939		5.6e-79	263.2
NZ_ATCL01000020.1_457676_458092_+	K00940		2e-67	224.8
NZ_ATCL01000014.1_62073_62912_+	K00941		4.5e-118	392.3
NZ_ATCL01000022.1_268064_268888_-	K00941		3.3e-93	310.4
NZ_ATCL01000020.1_327970_328617_+	K00942		1.3e-83	278.5
NZ_ATCL01000010.1_27116_27754_-	K00943		1.1e-76	256.0
NZ_ATCL01000010.1_11351_12307_-	K00948		3.7e-144	478.4
NZ_ATCL01000020.1_341260_341847_+	K00949		1.2e-32	110.9
NZ_ATCL01000023.1_10936_11439_+	K00950		4.3e-63	211.0
NZ_ATCL01000020.1_286014_286511_+	K00954		7.6e-79	261.8
NZ_ATCL01000020.1_420168_422390_+	K00962		5.3e-301	997.7
NZ_ATCL01000017.1_11827_12396_-	K00969		1.3e-77	258.7
NZ_ATCL01000014.1_484098_485069_+	K00973		9.6e-148	490.5
NZ_ATCL01000020.1_471847_472986_+	K00974		4.2e-93	310.4
NZ_ATCL01000017.1_102442_103596_-	K00975		3.4e-149	494.9
NZ_ATCL01000017.1_101307_102407_-	K00975		1.5e-70	235.4
NZ_ATCL01000020.1_403452_404249_+	K00981		3.2e-62	208.2
NZ_ATCL01000020.1_85702_86508_+	K00984		9.7e-27	91.3
NZ_ATCL01000009.1_293232_294929_+	K00986		2.8e-61	205.5
NZ_ATCL01000020.1_92055_92810_+	K00989		6.4e-128	424.7
NZ_ATCL01000015.1_7297_7977_+	K00991		1.7e-87	291.3
NZ_ATCL01000022.1_336064_336441_+	K00997		1.5e-44	150.2
NZ_ATCL01000020.1_297394_298353_+	K01000		1.3e-115	383.9
NZ_ATCL01000014.1_673064_674086_-	K01005		3.8e-95	317.6
NZ_ATCL01000014.1_381718_382671_+	K01005		1.9e-91	305.4
NZ_ATCL01000014.1_383642_384616_+	K01005		1.6e-87	292.5
NZ_ATCL01000003.1_39848_40951_+	K01005		3.6e-81	271.5
NZ_ATCL01000003.1_93423_94664_+	K01005		9.9e-67	223.7
NZ_ATCL01000017.1_96570_97388_+	K01011		1.6e-77	258.7
NZ_ATCL01000020.1_248767_250383_-	K01046		9.7e-17	58.6
NZ_ATCL01000021.1_104985_105914_+	K01054		6e-37	124.6
NZ_ATCL01000009.1_264023_264835_-	K01055		2.1e-47	159.7
NZ_ATCL01000020.1_233046_233765_+	K01055		8.4e-32	108.3
NZ_ATCL01000020.1_169346_170197_-	K01055		1.2e-25	87.8
NZ_ATCL01000010.1_10738_11295_-	K01056		4.5e-80	266.9
NZ_ATCL01000014.1_424266_425216_+	K01060		1.5e-95	317.8
NZ_ATCL01000014.1_47679_48626_+	K01066		2.4e-103	344.1
NZ_ATCL01000022.1_49843_50922_+	K01066		3.7e-96	320.3
NZ_ATCL01000022.1_319617_320558_+	K01066		1.7e-40	136.8
NZ_ATCL01000022.1_275767_276756_-	K01066		4.2e-33	112.6
NZ_ATCL01000017.1_2706_4106_+	K01069		2.1e-55	185.8
NZ_ATCL01000020.1_945582_946220_-	K01069		3.3e-49	165.4
NZ_ATCL01000020.1_694162_694878_-	K01069		1.5e-25	87.6
NZ_ATCL01000003.1_97855_98655_-	K01069		7.6e-22	75.3
NZ_ATCL01000022.1_55865_56530_+	K01091		1.1e-35	120.8
NZ_ATCL01000014.1_116598_117230_+	K01091		1e-35	120.8
NZ_ATCL01000020.1_259519_260772_+	K01092		2.6e-83	277.8
NZ_ATCL01000022.1_272397_273032_+	K01118		3.5e-61	204.6
NZ_ATCL01000009.1_80053_82797_+	K01119		6.8e-224	742.9
NZ_ATCL01000020.1_654238_654753_-	K01121		1.3e-07	27.8
NZ_ATCL01000020.1_729436_730149_-	K01126		6.3e-68	226.9
NZ_ATCL01000014.1_290834_291523_+	K01126		1.2e-60	202.9
NZ_ATCL01000020.1_163294_165483_+	K01139		3.7e-304	1008.3
NZ_ATCL01000009.1_328568_329470_+	K01151		8.3e-113	374.4
NZ_ATCL01000012.1_29128_32211_+	K01153		1.2e-140	468.5
NZ_ATCL01000012.1_27944_29113_+	K01154		2.6e-38	129.1
NZ_ATCL01000020.1_437145_437942_+	K01174		1.1e-50	169.5
NZ_ATCL01000020.1_635833_636744_+	K01175		5.4e-30	99.5
NZ_ATCL01000009.1_344112_345581_+	K01176		6e-87	289.8
NZ_ATCL01000014.1_168749_170293_+	K01176		1.7e-84	281.8
NZ_ATCL01000022.1_214530_216179_+	K01182		2.7e-287	952.4
NZ_ATCL01000014.1_202105_203814_+	K01182		1.6e-260	863.8
NZ_ATCL01000022.1_118655_120352_+	K01182		8.2e-251	831.8
NZ_ATCL01000014.1_343773_345257_+	K01193		5.8e-175	580.9
NZ_ATCL01000020.1_617398_618816_+	K01193		2.3e-144	479.8
NZ_ATCL01000014.1_339300_340247_+	K01198		7.2e-29	98.2
NZ_ATCL01000014.1_596845_599787_+	K01200		6.6e-300	958.6
NZ_ATCL01000022.1_303796_305790_+	K01200		8.7e-255	845.5
NZ_ATCL01000009.1_179848_182013_+	K01200		5.6e-236	783.1
NZ_ATCL01000014.1_596845_599787_+	K01200		6.6e-300	40.2
NZ_ATCL01000014.1_172425_174374_+	K01207		1e-173	577.1
NZ_ATCL01000017.1_31291_33075_+	K01208		2.7e-202	671.6
NZ_ATCL01000017.1_25823_27334_-	K01208		2.3e-119	397.1
NZ_ATCL01000019.1_7052_10480_+	K01208		3.1e-93	310.6
NZ_ATCL01000014.1_335353_336876_+	K01209		1e-134	448.4
NZ_ATCL01000014.1_73753_75150_-	K01222		9.4e-187	618.9
NZ_ATCL01000014.1_527810_529129_-	K01222		5e-181	600.0
NZ_ATCL01000020.1_781424_782878_-	K01223		6.1e-236	781.4
NZ_ATCL01000014.1_451075_452526_-	K01223		1.3e-235	780.4
NZ_ATCL01000022.1_159391_160842_+	K01223		4.1e-232	768.8
NZ_ATCL01000020.1_678035_679489_+	K01223		3.6e-224	742.6
