index	PC1	PC2	PC3	PC4	PC5
K00602: purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00088: IMPDH, guaB; IMP dehydrogenase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03826: yiaC; putative acetyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K06103: CASK; calcium/calmodulin-dependent serine protein kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08325: yqhD; NADP-dependent alcohol dehydrogenase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01849: E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain	-0.658525116472491	-0.9010906023763375	0.060055688968563684	-0.027815670160262145	1.0613599261626915e-16
K00109: L2HGDH; 2-hydroxyglutarate dehydrogenase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K04688: RPS6KB; ribosomal protein S6 kinase beta	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K00820: glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K00376: nosZ; nitrous-oxide reductase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K12854: SNRNP200, BRR2; pre-mRNA-splicing helicase BRR2	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08790: STK38, NDR; serine/threonine kinase 38	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03556: malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K05714: mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08816: VRK; vaccinia related kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01079: serB, PSPH; phosphoserine phosphatase	-1.0117958850438118	-0.4736606147204533	0.037091955663289024	-0.023214131388662802	7.472710778876474e-17
K03927: CES2; carboxylesterase 2	-0.6528165277851828	0.5131299128959594	-0.7486801435360705	-0.002513208446654915	5.558803958473566e-17
K02464: gspO; general secretion pathway protein O	-1.0664794958443808	0.2513504811064127	0.22225788376590427	-0.006771535645026873	5.0485789051550397e-17
K12761: SNF1; carbon catabolite-derepressing protein kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00366: nirA; ferredoxin-nitrite reductase	-0.8836776919806718	-0.6826892817074142	0.04869250706436426	-0.026040758309299878	9.3722836210982e-17
K02654: pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase	-1.1151240979031678	0.07948256095775419	0.004438040543171379	-0.012691437088894853	-1.2050999592216963e-16
K02278: cpaA, tadV; prepilin peptidase CpaA	-1.1151240979031676	0.07948256095775418	0.004438040543171384	-0.012691437088894857	1.2893359715250642e-18
K12978: lpxF; lipid A 4'-phosphatase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03257: EIF4A; translation initiation factor 4A	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K13025: EIF4A3, FAL1; ATP-dependent RNA helicase	-1.1151240979031676	0.07948256095775415	0.004438040543171342	-0.012691437088894857	-4.603397132475112e-17
K00605: gcvT, AMT; aminomethyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K10231: kojP; kojibiose phosphorylase	-0.8470143379419849	0.7288116643227078	-0.037125368877917696	0.004687883695855262	9.24682278296808e-17
K03825: aaaT; L-phenylalanine/L-methionine N-acetyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K02548: menA; 1,4-dihydroxy-2-naphthoate polyprenyltransferase	-0.8177575341015068	0.6832280693750508	-0.33833150718664085	0.0019524044363049753	1.0026389590706474e-16
K03179: ubiA; 4-hydroxybenzoate polyprenyltransferase	-0.8366904227752756	0.7073839675373617	-0.22259326773792731	0.0030489448971800265	-6.820716068250465e-17
K02323: polB; DNA polymerase II small subunit	-0.9411623698104499	-0.601356016611012	0.044242066241271784	-0.0250394591240439	1.191714043508743e-16
K11889: impN; type VI secretion system protein ImpN	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01903: sucC; succinyl-CoA synthetase beta subunit	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K02155: ATPeV0C, ATP6L; V-type H+-transporting ATPase 16kDa proteolipid subunit	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K02124: ATPVK, ntpK, atpK; V/A-type H+/Na+-transporting ATPase subunit K	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03661: ATPeV0B, ATP6F; V-type H+-transporting ATPase 21kDa proteolipid subunit	-1.1151240979031676	0.07948256095775418	0.004438040543171384	-0.012691437088894857	1.2893359715250642e-18
K02128: ATPeF0C, ATP5G, ATP9; F-type H+-transporting ATPase subunit c	-1.1151240979031676	0.07948256095775418	0.004438040543171384	-0.012691437088894857	1.2893359715250642e-18
K02110: ATPF0C, atpE; F-type H+-transporting ATPase subunit c	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00872: thrB; homoserine kinase	-0.8470143379419849	0.7288116643227078	-0.037125368877917696	0.004687883695855262	9.24682278296808e-17
K01198: xynB; xylan 1,4-beta-xylosidase	-0.6152665029020791	0.26635640437415137	-0.8063940171239685	0.38759525977776643	5.897156105528836e-17
K07511: ECHS1; enoyl-CoA hydratase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K01626: E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase	-1.0501220463075456	-0.38178143862521385	0.031843628248320655	-0.021739464577186018	-2.1980961396443245e-18
K04516: AROA1, aroA; chorismate mutase	-1.09110552888443	-0.15377577133353632	-0.18837985098045343	-0.018835305497590122	2.7540732086925643e-17
K13853: aroG, aroA; 3-deoxy-7-phosphoheptulonate synthase / chorismate mutase	-1.1151240979031676	0.07948256095775415	0.004438040543171342	-0.012691437088894857	-4.603397132475112e-17
K01713: pheC; cyclohexadienyl dehydratase	-0.8104056612756948	-0.7612580486438033	0.11416937341666555	-0.02634770807847515	2.2156422330229743e-17
K04092: tyrA1; chorismate mutase	-0.9902452551237726	-0.3458629204666696	-0.38634012613559543	-0.023118864346139835	4.840995830609258e-17
K14187: tyrA; chorismate mutase / prephenate dehydrogenase	-1.0421305718011202	-0.38733920965230734	-0.11581260693119715	-0.022795790383322894	2.5255497529101202e-17
K01850: E5.4.99.5; chorismate mutase	-1.066119655147649	-0.30243704449215986	-0.1464919813733443	-0.021466588457876218	4.831641076302179e-17
K08826: HIPK; homeodomain interacting protein kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K04464: MAPK7; mitogen-activated protein kinase 7	-0.9081813939151561	0.44508768697051937	0.47655199498519224	0.0013048866578362058	8.234655031623567e-17
K01803: TPI, tpiA; triosephosphate isomerase (TIM)	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K04431: MAP2K7, MKK7; mitogen-activated protein kinase kinase 7	-1.1151240979031676	0.07948256095775415	0.004438040543171342	-0.012691437088894857	-4.603397132475112e-17
K07026: E3.1.3.70; mannosyl-3-phosphoglycerate phosphatase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K07406: melA; alpha-galactosidase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01781: mdlA; mandelate racemase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01856: catB; muconate cycloisomerase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01583: E4.1.1.19; arginine decarboxylase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K02178: BUB1; checkpoint serine/threonine-protein kinase	-1.0999589097121094	0.16534765529982393	0.11248721628855603	-0.009857788973702795	-2.126885894930372e-17
K00290: LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming)	-0.9048633011976484	-0.2969303506615115	0.5855388720961128	-0.01410681630076938	-4.711501359179137e-17
K03183: ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00970: pcnB; poly(A) polymerase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K10108: malE; maltose/maltodextrin transport system substrate-binding protein	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01096: pgpB; phosphatidylglycerophosphatase B	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K02500: hisF; imidazole glycerol-phosphate synthase subunit HisF	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01524: ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K12567: TTN; titin	-0.6410192449921679	0.6001482934792262	0.6919702058406654	0.00967406907512357	2.5807639553856338e-17
K13950: pabAB; para-aminobenzoate synthetase	-1.1151240979031676	0.07948256095775418	0.004438040543171384	-0.012691437088894857	1.2893359715250642e-18
K00548: metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K05301: sorA; sulfite dehydrogenase (cytochrome) subunit A	-0.658525116472491	-0.9010906023763375	0.060055688968563684	-0.027815670160262145	1.0613599261626915e-16
K06855: MAPK4_6; mitogen-activated protein kinase 4/6	-1.0664794958443808	0.2513504811064127	0.22225788376590427	-0.006771535645026873	5.0485789051550397e-17
K04565: SOD1; superoxide dismutase, Cu-Zn family	-0.9411623698104502	-0.6013560166110119	0.044242066241271735	-0.025039459124043862	7.457367454746772e-18
K05591: dbpA; ATP-dependent RNA helicase DbpA	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00600: glyA, SHMT; glycine hydroxymethyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08964: mtnB; methylthioribulose-1-phosphate dehydratase	-0.9501045653353168	0.40725555273542524	0.4259625006511541	-0.00042158530182463753	1.8301387422694053e-17
K03426: E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01649: leuA, IMS; 2-isopropylmalate synthase	-0.9411623698104499	-0.601356016611012	0.044242066241271784	-0.0250394591240439	1.191714043508743e-16
K02316: dnaG; DNA primase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K11788: ADE5; phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K11787: GART; phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08049: ADCY9; adenylate cyclase 9	-0.5907114004680117	-0.9467861701779049	0.06226136300925992	-0.027919741997679152	2.3137270115493736e-17
K08048: ADCY8; adenylate cyclase 8	-0.5856622288533097	-0.9499080541913234	0.062408599263214716	-0.02792147945655587	-2.7065743295811787e-17
K08043: ADCY3; adenylate cyclase 3	-0.5856622288533095	-0.9499080541913233	0.06240859926321468	-0.027921479456555934	2.2584939769134078e-17
K08042: ADCY2; adenylate cyclase 2	-0.5856622288533097	-0.9499080541913235	0.062408599263214716	-0.027921479456555872	7.223562283408011e-17
K08044: ADCY4; adenylate cyclase 4	-0.6387633068042525	-0.9151586244084671	0.060743993962326034	-0.027862111348850523	1.0387398591788165e-16
K08047: ADCY7; adenylate cyclase 7	-0.6387633068042525	-0.915158624408467	0.06074399396232598	-0.02786211134885053	7.90486443854078e-17
K08041: ADCY1; adenylate cyclase 1	-0.5856622288533095	-0.9499080541913233	0.06240859926321468	-0.027921479456555934	2.2584939769134078e-17
K08046: ADCY6; adenylate cyclase 6	-0.6387633068042525	-0.915158624408467	0.06074399396232598	-0.02786211134885053	7.90486443854078e-17
K08045: ADCY5; adenylate cyclase 5	-0.6387633068042525	-0.9151586244084668	0.060743993962326034	-0.027862111348850516	1.077895517110839e-17
K01681: ACO, acnA; aconitate hydratase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01682: acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01518: NUDT2; bis(5'-nucleosidyl)-tetraphosphatase	-0.9573288961338675	0.3539678950673466	-0.4562520627826749	-0.00788473812233673	3.2397501153306416e-17
K02338: dnaN; DNA polymerase III subunit beta	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K03046: rpoC; DNA-directed RNA polymerase subunit beta'	-1.0856326683395383	0.26698614697869616	-0.007166301205245723	-0.008291615191253703	6.68118955506811e-17
K02446: glpX; fructose-1,6-bisphosphatase II	-0.38334075952929975	1.0483809671097997	-0.06033358262492331	0.01752337561861066	2.4795553706525592e-17
K09994: phnO; (aminoalkyl)phosphonate N-acetyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K05590: srmB; ATP-dependent RNA helicase SrmB	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00958: sat, met3; sulfate adenylyltransferase	-0.6235734893735401	-0.5673477064373357	0.7341919484014072	-0.015325346761440732	6.517711167343964e-17
K13811: PAPSS; 3'-phosphoadenosine 5'-phosphosulfate synthase	-0.7111765751928671	-0.5816738567355058	0.6291739104413617	0.10011789903569521	-1.6565593365295033e-17
K00390: cysH; phosphoadenosine phosphosulfate reductase	-1.0294724330891658	-0.36216374371239174	0.2421594393396479	-0.019563695673639126	6.50820073397242e-18
K08958: CSNK1G; casein kinase 1, gamma	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03575: mutY; A/G-specific adenine glycosylase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K05592: deaD, cshA; ATP-dependent RNA helicase DeaD	-1.1151240979031678	0.07948256095775418	0.004438040543171381	-0.012691437088894855	-2.4311797483838016e-17
K13513: LCLAT1, AGPAT8; lysocardiolipin and lysophospholipid acyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01581: E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03653: K03653; N-glycosylase/DNA lyase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K07409: CYP1A2; cytochrome P450 family 1 subfamily A2	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K07410: CYP1B1; cytochrome P450 family 1 subfamily B1	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K07408: CYP1A1; cytochrome P450 family 1 subfamily A1	-1.1151240979031676	0.07948256095775418	0.004438040543171384	-0.012691437088894857	1.2893359715250642e-18
K00148: fdhA; glutathione-independent formaldehyde dehydrogenase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01924: murC; UDP-N-acetylmuramate--alanine ligase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K02558: mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K06276: PDPK1; 3-phosphoinositide dependent protein kinase-1	-1.1151240979031676	0.07948256095775415	0.004438040543171342	-0.012691437088894857	-4.603397132475112e-17
K01480: speB; agmatinase	-0.6528165277851827	0.5131299128959594	-0.7486801435360703	-0.002513208446654916	1.0523872264968143e-16
K00769: gpt; xanthine phosphoribosyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00611: OTC, argF, argI; ornithine carbamoyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03083: GSK3B; glycogen synthase kinase 3 beta	-0.6410192449921677	0.6001482934792259	0.6919702058406654	0.009674069075123566	8.787099338503808e-17
K08799: MELK; maternal embryonic leucine zipper kinase	-1.1151240979031676	0.07948256095775418	0.004438040543171344	-0.012691437088894857	5.135440486351959e-19
K08294: MKK1_2; mitogen-activated protein kinase kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08813: STK33; serine/threonine kinase 33	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K04486: E3.1.3.15B; histidinol-phosphatase (PHP family)	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01665: pabB; para-aminobenzoate synthetase component I	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00839: pucG; (S)-ureidoglycine---glyoxylate transaminase	-0.9573288961338675	0.3539678950673466	-0.4562520627826749	-0.00788473812233673	3.2397501153306416e-17
K01255: CARP, pepA; leucyl aminopeptidase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K11142: LAP3; cytosol aminopeptidase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03782: katG; catalase-peroxidase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08269: ULK2, ATG1; serine/threonine-protein kinase ULK2	-1.1151240979031676	0.07948256095775415	0.004438040543171342	-0.012691437088894857	-4.603397132475112e-17
K06117: E3.1.3.21; glycerol-1-phosphatase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01243: mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01199: EGLC; glucan endo-1,3-beta-D-glucosidase	-0.6528165277851827	0.5131299128959594	-0.7486801435360703	-0.002513208446654916	1.0523872264968143e-16
K00166: BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K07513: ACAA1; acetyl-CoA acyltransferase 1	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00588: E2.1.1.104; caffeoyl-CoA O-methyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K04459: DUSP, MKP; dual specificity MAP kinase phosphatase	-0.849164574402084	0.4900074618689365	0.5374012483049823	0.0034801168854382853	-1.9874205215414002e-17
K05601: hcp; hydroxylamine reductase	-1.0770833160928548	0.2995841759794342	-0.00921214635337075	-0.007482516736132104	3.8612613860022945e-18
K01070: frmB, ESD, fghA; S-formylglutathione hydrolase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00656: E2.3.1.54, pflD; formate C-acetyltransferase	-0.38334075952929975	1.0483809671097997	-0.06033358262492331	0.01752337561861066	2.4795553706525592e-17
K00453: TDO2, kynA; tryptophan 2,3-dioxygenase	-0.38334075952929964	1.0483809671097994	-0.060333582624923325	0.017523375618610625	-5.588680627401107e-17
K03207: wcaH; colanic acid biosynthesis protein WcaH	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00207: DPYD; dihydropyrimidine dehydrogenase (NADP+)	-0.9411623698104499	-0.601356016611012	0.044242066241271784	-0.0250394591240439	1.191714043508743e-16
K13531: adaB; methylated-DNA-[protein]-cysteine S-methyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01953: asnB, ASNS; asparagine synthase (glutamine-hydrolysing)	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00466: iaaM; tryptophan 2-monooxygenase	-0.6528165277851827	0.5131299128959594	-0.7486801435360703	-0.002513208446654916	1.0523872264968143e-16
K01193: INV, sacA; beta-fructofuranosidase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01704: leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00810: UBIAD1; menadiol prenyltransferase	-1.039206614909412	0.270082266255204	-0.3114640975944015	-0.00976201273714107	2.7715999206030114e-17
K13503: trpEG; anthranilate synthase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01666: mhpE; 4-hydroxy 2-oxovalerate aldolase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03786: aroQ, qutE; 3-dehydroquinate dehydratase II	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K10040: peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00465: CCD1; carotenoid 9,10(9',10')-cleavage dioxygenase 1	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K10535: hao; hydroxylamine dehydrogenase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K13816: rpfF; DSF synthase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K02080: agaI; galactosamine-6-phosphate isomerase	-0.6410192449921677	0.6001482934792259	0.6919702058406654	0.009674069075123566	8.787099338503808e-17
K03830: yafP; putative acetyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K11227: PBS2; mitogen-activated protein kinase kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08793: STK32, YANK; serine/threonine kinase 32	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K13278: ASPG; 60kDa lysophospholipase	-0.6410192449921677	0.6001482934792259	0.6919702058406654	0.009674069075123566	8.787099338503808e-17
K08688: E3.5.3.3; creatinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08867: WNK, PRKWNK; WNK lysine deficient protein kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K04457: PPM1A, PP2CA; protein phosphatase 1A	-0.6410192449921677	0.6001482934792259	0.6919702058406654	0.009674069075123566	8.787099338503808e-17
K04461: PPM1B, PP2CB; protein phosphatase 1B	-0.6410192449921679	0.6001482934792262	0.6919702058406654	0.00967406907512357	2.5807639553856338e-17
K14497: PP2C; protein phosphatase 2C	-0.6410192449921679	0.6001482934792262	0.6919702058406654	0.00967406907512357	2.5807639553856338e-17
K00040: uxuB; fructuronate reductase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03732: rhlB; ATP-dependent RNA helicase RhlB	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K04424: ZAK, MLTK; sterile alpha motif and leucine zipper containing kinase AZK	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00799: GST, gst; glutathione S-transferase	-0.8021276784172567	-0.7765169141970998	0.053700204471541724	-0.02699921336780269	1.009959747735028e-16
K11069: potD; spermidine/putrescine transport system substrate-binding protein	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01648: ACLY; ATP citrate (pro-S)-lyase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K08864: TLK; tousled-like kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K09251: patA; putrescine aminotransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K07314: pphB; serine/threonine protein phosphatase 2	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K13413: MKK4_5; mitogen-activated protein kinase kinase 4/5	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K04368: MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	-1.1151240979031676	0.07948256095775418	0.004438040543171384	-0.012691437088894857	1.2893359715250642e-18
K07681: vraS; two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS	-1.1151240979031676	0.07948256095775418	0.004438040543171384	-0.012691437088894857	1.2893359715250642e-18
K12152: nudJ; phosphatase NudJ	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00568: ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01843: kamA; lysine 2,3-aminomutase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01715: crt; enoyl-CoA hydratase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K11226: STE7; mitogen-activated protein kinase kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K07441: ALG14; beta-1,4-N-acetylglucosaminyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
