L1	L2	L3	KO	Function	EC	Count
Energy production and conversion	FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase		COG1304	LldD:Isoprenoid biosynthesis		1
Lipid transport and metabolism	FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase		COG1304	LldD:Isoprenoid biosynthesis		1
General function prediction only	FMN-dependent dehydrogenase, includes L-lactate dehydrogenase and type II isopentenyl diphosphate isomerase		COG1304	LldD:Isoprenoid biosynthesis		1
Posttranslational modification, protein turnover, chaperones	Transglutaminase-like enzyme, putative cysteine protease		COG1305	YebA:		1
Lipid transport and metabolism	Fatty acid-binding protein DegV (function unknown)		COG1307	DegV:		1
Intracellular trafficking, secretion, and vesicular transport	Protein translocase subunit SecG		COG1314	SecG:		1
Cell wall/membrane/envelope biogenesis	Anionic cell wall polymer biosynthesis enzyme TagV/TagU,  LytR-Cps2A-Psr (LCP) family (peptidoglycan teichoic acid transferase)		COG1316	Cps2a:		1
Cell motility	Flagellar biosynthesis/type III secretory pathway protein FliH		COG1317	FliH:		1
Intracellular trafficking, secretion, and vesicular transport	Flagellar biosynthesis/type III secretory pathway protein FliH		COG1317	FliH:		1
Inorganic ion transport and metabolism	Multisubunit Na+/H+ antiporter, MnhG subunit		COG1320	MnhG:		1
Transcription	Mn-dependent transcriptional regulator MntR, DtxR family		COG1321	MntR:		1
Translation, ribosomal structure and biogenesis	tRNA-Met C34-N4-acetylcytidine synthase TmcAL		COG1323	TmcAL:tRNA modification		1
Transcription	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains		COG1327	NrdR:		1
Nucleotide transport and metabolism	Anaerobic ribonucleoside-triphosphate reductase		COG1328	NrdD:Thymidylate biosynthesis		1
Transcription	RNA polymerase-interacting regulator, CarD/CdnL/TRCF family		COG1329	CdnL:		1
Energy production and conversion	Cytochrome c biogenesis protein ResB		COG1333	ResB:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c biogenesis protein ResB		COG1333	ResB:		1
General function prediction only	Uncharacterized conserved protein, FlaG/YvyC family		COG1334	FlaG:		1
Coenzyme transport and metabolism	Nicotinamidase-related amidase		COG1335	PncA:Pyrimidine degradation		1
General function prediction only	Nicotinamidase-related amidase		COG1335	PncA:Pyrimidine degradation		1
Cell motility	Flagellar biosynthesis protein FliP		COG1338	FliP:		1
Cell motility	Flagellin and related hook-associated protein FlgL		COG1344	FlgL:		1
Cell motility	Flagellar capping protein FliD		COG1345	FliD:		1
Cell wall/membrane/envelope biogenesis	Putative effector of murein hydrolase		COG1346	LrgB:		1
Transcription	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family		COG1349	GlpR:		1
Carbohydrate transport and metabolism	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family		COG1349	GlpR:		1
Signal transduction mechanisms	Methylase of chemotaxis methyl-accepting proteins		COG1352	CheR:		1
Replication, recombination and repair	Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family		COG1354	ScpA:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L7Ae or related RNA K-turn-binding protein		COG1358	Rpl7Ae:Ribosome 50S subunit		1
Energy production and conversion	Quinol monooxygenase YgiN		COG1359	YgiN:		1
Cell motility	Flagellar motor protein MotB		COG1360	MotB:		1
Amino acid transport and metabolism	Putative aminopeptidase FrvX		COG1363	FrvX:		1
Carbohydrate transport and metabolism	Putative aminopeptidase FrvX		COG1363	FrvX:		1
Amino acid transport and metabolism	Glutamate N-acetyltransferase (ornithine transacetylase)		COG1364	ArgJ:Arginine biosynthesis		1
Signal transduction mechanisms	Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)		COG1366	SpoIIAA:		1
Cell wall/membrane/envelope biogenesis	Phosphoglycerol transferase MdoB/OpgB, AlkP superfamily		COG1368	MdoB:		1
Cell motility	Flagellar biosynthesis protein FlhB		COG1377	FlhB:		1
General function prediction only	Putative effector of murein hydrolase LrgA, UPF0299 family		COG1380	YohJ:		1
Replication, recombination and repair	Recombinational DNA repair protein RecO (RecF pathway)		COG1381	RecO:		1
Translation, ribosomal structure and biogenesis	16S rRNA U1498 N3-methylase RsmE		COG1385	RsmE:16S rRNA modification		1
Transcription	Chromosome segregation and condensation protein ScpB		COG1386	ScpB:		1
Amino acid transport and metabolism	Histidinol phosphatase or related hydrolase of the PHP family		COG1387	HIS2:Histidine biosynthesis		1
General function prediction only	Histidinol phosphatase or related hydrolase of the PHP family		COG1387	HIS2:Histidine biosynthesis		1
Translation, ribosomal structure and biogenesis	23S rRNA accumulation protein YceD (essential in plants, uncharacterized in bacteria)		COG1399	YceD:		1
General function prediction only	Predicted phosphohydrolase, MPP superfamily		COG1408	YaeI:		1
General function prediction only	HEAT repeat		COG1413	HEAT:		1
Translation, ribosomal structure and biogenesis	HD superfamily phosphodieaserase, includes HD domain of RNase Y		COG1418	RnaY:		1
General function prediction only	HD superfamily phosphodieaserase, includes HD domain of RNase Y		COG1418	RnaY:		1
Cell motility	Flagellar biosynthesis GTPase FlhF		COG1419	FlhF:		1
Transcription	Transcriptional regulator of heat shock response		COG1420	HrcA:		1
Cell cycle control, cell division, chromosome partitioning	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains		COG1426	RodZ:		1
Nucleotide transport and metabolism	Deoxyadenosine/deoxycytidine kinase		COG1428	Dck:		1
Cell wall/membrane/envelope biogenesis	Lipid carrier protein ElyC involved in cell wall biogenesis, DUF218 family		COG1434	ElyC:		1
Nucleotide transport and metabolism	Thymidine kinase		COG1435	Tdk:Pyrimidine salvage		1
Transcription	Arginine repressor		COG1438	ArgR:		1
Carbohydrate transport and metabolism	Phosphotransferase system cellobiose-specific component IIB		COG1440	CelA:		1
Lipid transport and metabolism	Isopentenyldiphosphate isomerase		COG1443	Idi:Isoprenoid biosynthesis		1
Carbohydrate transport and metabolism	Phosphotransferase system fructose-specific component IIB		COG1445	FrwB:		1
Carbohydrate transport and metabolism	Phosphotransferase system cellobiose-specific component IIA		COG1447	CelC:		1
General function prediction only	UTP pyrophosphatase, metal-dependent hydrolase family		COG1451	YgjP:		1
Energy production and conversion	Alcohol dehydrogenase, class IV		COG1454	EutG:		1
Carbohydrate transport and metabolism	Phosphotransferase system cellobiose-specific component IIC		COG1455	CelB:		1
Cell motility	Type II secretory pathway, component PulF		COG1459	PulF:		1
Intracellular trafficking, secretion, and vesicular transport	Type II secretory pathway, component PulF		COG1459	PulF:		1
Extracellular structures	Type II secretory pathway, component PulF		COG1459	PulF:		1
General function prediction only	Predicted kinase related to dihydroxyacetone kinase		COG1461	YloV:		1
Inorganic ion transport and metabolism	ABC-type metal ion transport system, periplasmic component/surface antigen		COG1464	NlpA:		1
Replication, recombination and repair	DNA polymerase III, delta subunit		COG1466	HolA:		1
Coenzyme transport and metabolism	GTP cyclohydrolase FolE2		COG1469	FolE2:Folate biosynthesis		1
Carbohydrate transport and metabolism	Periplasmic beta-glucosidase and related glycosidases		COG1472	BglX:		1
General function prediction only	Metal-dependent amidase/aminoacylase/carboxypeptidase		COG1473	AbgB:Lysine biosynthesis		1
Cell cycle control, cell division, chromosome partitioning	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain		COG1475	Spo0J:		1
Transcription	DNA-binding transcriptional regulator, XRE-family HTH domain		COG1476	XRE:		1
Signal transduction mechanisms	Cyclic di-AMP-specific phosphodiesterase PgpH, HD superfamily		COG1480	PgpH:		1
Transcription	DNA-binding transcriptional regulator WhiA, involved in cell division		COG1481	WhiA:		1
Carbohydrate transport and metabolism	Mannose-6-phosphate isomerase, class I		COG1482	ManA:		1
Replication, recombination and repair	DNA replication protein DnaC		COG1484	DnaC:		1
Carbohydrate transport and metabolism	Alpha-galactosidase/6-phospho-beta-glucosidase, family 4 of glycosyl hydrolase		COG1486	CelF:		1
Coenzyme transport and metabolism	Nicotinic acid phosphoribosyltransferase		COG1488	PncB:NAD biosynthesis		1
Carbohydrate transport and metabolism	DNA-binding protein, stimulates sugar fermentation		COG1489	SfsA:		1
Signal transduction mechanisms	DNA-binding protein, stimulates sugar fermentation		COG1489	SfsA:		1
Translation, ribosomal structure and biogenesis	D-aminoacyl-tRNA deacylase		COG1490	Dtd:		1
Signal transduction mechanisms	Serine kinase of the HPr protein, regulates carbohydrate metabolism		COG1493	HprK:		1
Carbohydrate transport and metabolism	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein		COG1494	GlpX:		1
Posttranslational modification, protein turnover, chaperones	Disulfide bond formation protein DsbB		COG1495	DsbB:		1
Inorganic ion transport and metabolism	Copper oxidase (laccase) domain		COG1496	YfiH:		1
Carbohydrate transport and metabolism	Alpha-glucosidase/xylosidase, GH31 family		COG1501	YicI:		1
Lipid transport and metabolism	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase		COG1502	Cls:Phospholipid biosynthesis		1
Translation, ribosomal structure and biogenesis	Peptide chain release factor 1 (eRF1)		COG1503	eRF1:Translation factors		1
Amino acid transport and metabolism	Dipeptidyl aminopeptidase/acylaminoacyl peptidase		COG1506	DAP2:		1
Transcription	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog		COG1508	RpoN:RNA polymerase		1
Function unknown	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family		COG1511	YhgE:		1
Translation, ribosomal structure and biogenesis	RNA 2',3'-cyclic phosphodiesterase (2'-5' RNA ligase)		COG1514	ThpR:		1
Cell motility	Flagellin-specific chaperone FliS		COG1516	FliS:		1
Intracellular trafficking, secretion, and vesicular transport	Flagellin-specific chaperone FliS		COG1516	FliS:		1
Coenzyme transport and metabolism	Pantothenate kinase type III		COG1521	CoaX:		1
Transcription	DNA-binding transcriptional regulator, Lrp family		COG1522	Lrp:		1
Carbohydrate transport and metabolism	Pullulanase/glycogen debranching enzyme		COG1523	PulA:		1
Replication, recombination and repair	Endonuclease YncB, thermonuclease family		COG1525	YncB:		1
Translation, ribosomal structure and biogenesis	Ribonuclease G or E		COG1530	CafA:		1
Translation, ribosomal structure and biogenesis	RNA-binding protein YhbY		COG1534	YhbY:		1
Cell motility	Flagellar motor switch protein FliG		COG1536	FliG:		1
Coenzyme transport and metabolism	Dihydroneopterin aldolase		COG1539	FolB:Folate biosynthesis		1
Carbohydrate transport and metabolism	Predicted glycosyl hydrolase, contains GH57 and DUF1957 domains		COG1543	:		1
Translation, ribosomal structure and biogenesis	Ribosome-associated translation inhibitor RaiA		COG1544	RaiA:		1
Function unknown	Predicted metal-dependent hydrolase		COG1547	YpuF:		1
Signal transduction mechanisms	sRNA-binding carbon storage regulator CsrA		COG1551	CsrA:		1
Carbohydrate transport and metabolism	Kojibiose phosphorylase YcjT		COG1554	ATH1:		1
Replication, recombination and repair	DNA uptake protein ComE or related DNA-binding protein		COG1555	ComEA:		1
Energy production and conversion	L-lactate utilization protein LutC, contains LUD domain		COG1556	LutC:		1
Cell motility	Flagellar basal body rod protein FlgC		COG1558	FlgC:		1
Cell wall/membrane/envelope biogenesis	Endolytic transglycosylase MltG, terminates peptidoglycan polymerization		COG1559	MltG:		1
Lipid transport and metabolism	Phytoene/squalene synthetase		COG1562	ERG9:		1
Coenzyme transport and metabolism	Thiamine pyrophosphokinase		COG1564	ThiN:Thiamine biosynthesis		1
Replication, recombination and repair	Exonuclease VII, large subunit		COG1570	XseA:		1
General function prediction only	Predicted amidohydrolase YtcJ		COG1574	YtcJ:		1
Coenzyme transport and metabolism	1,4-dihydroxy-2-naphthoate polyprenyltransferase		COG1575	MenA:Menaquinone biosynthesis		1
Translation, ribosomal structure and biogenesis	23S rRNA pseudoU1915 N3-methylase RlmH		COG1576	RlmH:23S rRNA modification		1
Cell motility	Flagellar basal body-associated protein FliL		COG1580	FliL:		1
Cell motility	Swarming motility protein SwrD		COG1582	SwrD:		1
Posttranslational modification, protein turnover, chaperones	Membrane protein implicated in regulation of membrane protease activity		COG1585	YbbJ:		1
Amino acid transport and metabolism	S-adenosylmethionine decarboxylase		COG1586	SpeD:		1
Coenzyme transport and metabolism	Uroporphyrinogen-III synthase		COG1587	HemD:Heme biosynthesis		1
Cell cycle control, cell division, chromosome partitioning	Cell division septal protein FtsQ		COG1589	FtsQ:		1
Lipid transport and metabolism	Phosphatidylglycerol kinase, diacylglycerol kinase family		COG1597	LCB5:		1
General function prediction only	Phosphatidylglycerol kinase, diacylglycerol kinase family		COG1597	LCB5:		1
Translation, ribosomal structure and biogenesis	Epoxyqueuosine reductase QueG (queuosine biosynthesis)		COG1600	QueG:tRNA modification		1
Transcription	DNA-binding transcriptional regulator, LacI/PurR family		COG1609	PurR:		1
General function prediction only	Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity		COG1610	YqeY:		1
Coenzyme transport and metabolism	Heme A synthase		COG1612	CtaA:		1
Cell wall/membrane/envelope biogenesis	Muramoyltetrapeptide carboxypeptidase LdcA (peptidoglycan recycling)		COG1619	LdcA:		1
Energy production and conversion	L-lactate permease		COG1620	LldP:		1
Carbohydrate transport and metabolism	Sucrose-6-phosphate hydrolase SacC, GH32 family		COG1621	SacC:		1
Energy production and conversion	Heme/copper-type cytochrome/quinol oxidase, subunit 2		COG1622	CyoA:		1
Signal transduction mechanisms	c-di-AMP synthetase, contains DisA_N domain		COG1624	DisA:		1
Lipid transport and metabolism	Glycerol-1-phosphate heptaprenyltransferase		COG1646	PcrB:		1
Secondary metabolites biosynthesis, transport and catabolism	Esterase/lipase		COG1647	YvaK:		1
Function unknown	Uncharacterized lipoprotein YddW, UPF0748 family		COG1649	YddW:		1
Carbohydrate transport and metabolism	ABC-type glycerol-3-phosphate transport system, periplasmic component		COG1653	UgpB:		1
Function unknown	Uncharacterized conserved protein, DUF2225 family		COG1655	:		1
Translation, ribosomal structure and biogenesis	5S rRNA maturation ribonuclease M5, contains TOPRIM domain		COG1658	RnmV:		1
Signal transduction mechanisms	RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain		COG1660	RapZ:		1
Signal transduction mechanisms	Cyclic di-GMP-binding protein YajQ, UPF0234 family		COG1666	YajQ:		1
Energy production and conversion	ABC-type Na+ efflux pump, permease component NatB		COG1668	NatB:		1
Inorganic ion transport and metabolism	ABC-type Na+ efflux pump, permease component NatB		COG1668	NatB:		1
Translation, ribosomal structure and biogenesis	Protein N-acetyltransferase, RimJ/RimL family		COG1670	RimL:		1
Posttranslational modification, protein turnover, chaperones	Protein N-acetyltransferase, RimJ/RimL family		COG1670	RimL:		1
Cell cycle control, cell division, chromosome partitioning	DNA segregation ATPase FtsK/SpoIIIE or related protein		COG1674	FtsK:		1
Cell motility	Flagellar hook-basal body complex protein FliE		COG1677	FliE:		1
Defense mechanisms	CubicO group peptidase, beta-lactamase class C family		COG1680	AmpC:		1
Carbohydrate transport and metabolism	ABC-type polysaccharide/teichoic acid/polyol phosphate export permease		COG1682	TagG:		1
Cell motility	Flagellar biosynthesis protein FliR		COG1684	FliR:		1
Cell wall/membrane/envelope biogenesis	D-alanyl-D-alanine carboxypeptidase		COG1686	DacC:		1
Translation, ribosomal structure and biogenesis	RNA-splicing ligase RtcB, repairs tRNA damage		COG1690	RtcB:		1
Signal transduction mechanisms	2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family		COG1692	YmdB:		1
Defense mechanisms	NTP pyrophosphatase, house-cleaning of non-canonical NTPs		COG1694	MazG:		1
Transcription	DNA-binding transcriptional regulator, PadR family		COG1695	PadR:		1
Cell wall/membrane/envelope biogenesis	D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily		COG1696	DltB:		1
Cell motility	Flagellar assembly factor FliW		COG1699	FliW:		1
Signal transduction mechanisms	Phosphate starvation-inducible protein PhoH, predicted ATPase		COG1702	PhoH:		1
Cell wall/membrane/envelope biogenesis	Magnetosome formation protein MamQ, lipoprotein antigen LemA family		COG1704	LemA:		1
Cell wall/membrane/envelope biogenesis	Flagellum-specific peptidoglycan hydrolase FlgJ		COG1705	FlgJ:		1
Cell motility	Flagellum-specific peptidoglycan hydrolase FlgJ		COG1705	FlgJ:		1
General function prediction only	Predicted nucleotidyltransferase, MJ0604 family		COG1708	MJ0604:		1
Amino acid transport and metabolism	L-aspartate dehydrogenase, NAD(P)-dependent		COG1712	AspD:		1
Signal transduction mechanisms	Diadenosine tetraphosphatase YqeK or a related HD superfamily phosphohydrolase		COG1713	YqeK:		1
General function prediction only	Diadenosine tetraphosphatase YqeK or a related HD superfamily phosphohydrolase		COG1713	YqeK:		1
Function unknown	Uncharacterized membrane protein YckC, RDD family		COG1714	YckC:		1
Function unknown	Uncharacterized conserved protein, DUF58 family, contains vWF domain		COG1721	YeaD2:		1
Replication, recombination and repair	Exonuclease VII small subunit		COG1722	XseB:		1
Transcription	DNA-binding transcriptional regulator YhcF, GntR family		COG1725	YhcF:		1
Function unknown	Uncharacterized conserved protein YaaR, TM1646/DUF327 family		COG1728	YaaR:		1
Cell wall/membrane/envelope biogenesis	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)		COG1732	OsmF:		1
Transcription	DNA-binding transcriptional regulator, HxlR family		COG1733	HxlR:		1
Transcription	RNA polymerase-binding transcription factor DksA		COG1734	DksA:		1
Transcription	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains		COG1737	RpiR:		1
Translation, ribosomal structure and biogenesis	Queuosine precursor transporter YhhQ, DUF165 family		COG1738	YhhQ:		1
General function prediction only	Putative translation regulator, IMPACT (imprinted ancient) protein family		COG1739	YIH1:		1
General function prediction only	Redox-sensitive bicupin YhaK, pirin superfamily		COG1741	YhaK:		1
Signal transduction mechanisms	Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN		COG1744	Med:		1
Energy production and conversion	Na+/H+ antiporter NhaC/MleN		COG1757	NhaC:		1
Transcription	DNA-directed RNA polymerase, subunit K/omega		COG1758	RpoZ:RNA polymerase		1
Amino acid transport and metabolism	L-serine deaminase		COG1760	SdaA:		1
Carbohydrate transport and metabolism	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)		COG1762	PtsN:		1
Signal transduction mechanisms	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)		COG1762	PtsN:		1
Coenzyme transport and metabolism	Molybdopterin-guanine dinucleotide biosynthesis protein		COG1763	MobB:Molybdopterin biosynthesis		1
Defense mechanisms	Organic hydroperoxide reductase OsmC/OhrA		COG1764	OsmC:		1
General function prediction only	Uncharacterized OsmC-related protein		COG1765	YhfA:		1
Cell motility	Flagellar biosynthesis/type III secretory pathway M-ring protein FliF/YscJ		COG1766	FliF:		1
Intracellular trafficking, secretion, and vesicular transport	Flagellar biosynthesis/type III secretory pathway M-ring protein FliF/YscJ		COG1766	FliF:		1
Signal transduction mechanisms	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development)		COG1774	YaaT:		1
Signal transduction mechanisms	Phosphoaspartate phosphatase CheC, specific for CheY-P		COG1776	CheC:		1
Inorganic ion transport and metabolism	Alkaline phosphatase		COG1785	PhoA:Folate biosynthesis		1
General function prediction only	Alkaline phosphatase		COG1785	PhoA:Folate biosynthesis		1
Defense mechanisms	Endonuclease, HJR/Mrr/RecB family		COG1787	:		1
Amino acid transport and metabolism	Acireductone dioxygenase (methionine salvage), cupin superfamily		COG1791	Adi1:		1
Cell cycle control, cell division, chromosome partitioning	Cell shape-determining protein MreC		COG1792	MreC:		1
Cytoskeleton	Cell shape-determining protein MreC		COG1792	MreC:		1
Replication, recombination and repair	DNA polymerase/3'-5' exonuclease PolX		COG1796	PolX:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein SepF/YlmF, interacts with FtsZ		COG1799	SepF:		1
General function prediction only	Sugar isomerase-related protein YecE, UPF0759/DUF72 family		COG1801	YecE:		1
Carbohydrate transport and metabolism	Methylglyoxal synthase		COG1803	MgsA:		1
Signal transduction mechanisms	Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)		COG1806	PpsR:		1
Function unknown	Uncharacterized membrane protein YqgA, affects biofilm formation		COG1811	YqgA:		1
Translation, ribosomal structure and biogenesis	Archaeal ribosome-binding protein aMBF1, putative translation factor, contains Zn-ribbon and HTH domains		COG1813	aMBF1:		1
Cell motility	Flagellar basal body rod protein FlgB		COG1815	FlgB:		1
General function prediction only	Predicted glycosyltransferase		COG1817	:		1
Carbohydrate transport and metabolism	N-acetylglucosamine-6-phosphate deacetylase		COG1820	NagA:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L25 (general stress protein Ctc)		COG1825	RplY:Ribosome 50S subunit		1
Intracellular trafficking, secretion, and vesicular transport	Twin-arginine protein secretion pathway components TatA and TatB		COG1826	TatA:		1
Transcription	Transcriptional regulator of NAD metabolism, contains HTH and 3H domains		COG1827	NiaR:		1
Coenzyme transport and metabolism	Transcriptional regulator of NAD metabolism, contains HTH and 3H domains		COG1827	NiaR:		1
Nucleotide transport and metabolism	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS subunit		COG1828	PurS:Purine biosynthesis		1
General function prediction only	Predicted CoA-binding protein		COG1832	YccU:		1
Cell wall/membrane/envelope biogenesis	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains		COG1835	OafA:		1
General function prediction only	Cytidylyltransferase family enzyme		COG1836	:		1
Inorganic ion transport and metabolism	ABC-type Fe3+ transport system, periplasmic component		COG1840	AfuA:		1
Translation, ribosomal structure and biogenesis	Ribosomal protein L30/L7E		COG1841	RpmD:Ribosome 50S subunit		1
Transcription	Phage shock protein A		COG1842	PspA:		1
Signal transduction mechanisms	Phage shock protein A		COG1842	PspA:		1
Cell motility	Flagellar hook-capping protein FlgD		COG1843	FlgD:		1
Energy production and conversion	Heme/copper-type cytochrome/quinol oxidase, subunit 3		COG1845	CyoC:		1
Transcription	DNA-binding transcriptional regulator, MarR family		COG1846	MarR:		1
Carbohydrate transport and metabolism	Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein		COG1850	RbcL:		1
Energy production and conversion	FMN reductase RutF, DIM6/NTAB family		COG1853	RutF:Pyrimidine degradation		1
Signal transduction mechanisms	S-ribosylhomocysteine lyase LuxS, autoinducer biosynthesis		COG1854	LuxS:		1
Intracellular trafficking, secretion, and vesicular transport	Protein translocase subunit YajC		COG1862	YajC:		1
Inorganic ion transport and metabolism	Multisubunit Na+/H+ antiporter, MnhE subunit		COG1863	MnhE:		1
Energy production and conversion	Phosphoenolpyruvate carboxykinase, ATP-dependent		COG1866	PckA:Gluconeogenesis		1
Cell motility	Flagellar motor switch protein FliM		COG1868	FliM:		1
Carbohydrate transport and metabolism	D-ribose pyranose/furanose isomerase RbsD		COG1869	RbsD:		1
Signal transduction mechanisms	Chemotaxis receptor (MCP) glutamine deamidase CheD		COG1871	CheD:		1
Carbohydrate transport and metabolism	Beta-galactosidase GanA		COG1874	GanA:		1
General function prediction only	Predicted ribonuclease YlaK, contains NYN-type RNase and PhoH-family ATPase domains		COG1875	YlaK:		1
Cell wall/membrane/envelope biogenesis	LD-carboxypeptidase LdcB, LAS superfamily		COG1876	LdcB:		1
Amino acid transport and metabolism	Kynurenine formamidase		COG1878	:		1
Carbohydrate transport and metabolism	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain		COG1879	RbsB:		1
Energy production and conversion	Pyruvate-formate lyase		COG1882	PflD:Pyruvate oxidation		1
Coenzyme transport and metabolism	Ketopantoate reductase		COG1893	PanE:Pantothenate/CoA biosynthesis		1
Nucleotide transport and metabolism	5'-deoxynucleotidase YfbR and related HD superfamily hydrolases		COG1896	YfbR:		1
General function prediction only	5'-deoxynucleotidase YfbR and related HD superfamily hydrolases		COG1896	YfbR:		1
Cell wall/membrane/envelope biogenesis	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme		COG1898	RfbC:		1
Energy production and conversion	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family		COG1902	FadH:		1
Signal transduction mechanisms	sRNA-binding regulator protein Hfq		COG1923	Hfq:		1
Signal transduction mechanisms	HPr or related phosphotransfer protein		COG1925	PtsH:		1
Carbohydrate transport and metabolism	HPr or related phosphotransfer protein		COG1925	PtsH:		1
Carbohydrate transport and metabolism	Glycerate kinase		COG1929	GlxK:Non-phosphorylated Entner-Doudoroff pathway		1
Coenzyme transport and metabolism	Phosphoserine aminotransferase		COG1932	SerC:Serine biosynthesis		1
Amino acid transport and metabolism	Phosphoserine aminotransferase		COG1932	SerC:Serine biosynthesis		1
Nucleotide transport and metabolism	Broad-specificity NMP kinase		COG1936	Fap7:		1
Transcription	DNA-binding transcriptional regulator, FrmR family		COG1937	FrmR:		1
Translation, ribosomal structure and biogenesis	23S rRNA maturation mini-RNase III		COG1939	MrnC:23S rRNA modification		1
Carbohydrate transport and metabolism	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain		COG1940	NagC:		1
Transcription	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain		COG1940	NagC:		1
Secondary metabolites biosynthesis, transport and catabolism	Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family		COG1942	PptA:		1
Lipid transport and metabolism	4-diphosphocytidyl-2C-methyl-D-erythritol kinase		COG1947	IspE:Isoprenoid biosynthesis		1
Transcription	Glycerol-3-phosphate responsive antiterminator (mRNA-binding)		COG1954	GlpP:		1
Defense mechanisms	GAF domain-containing protein, putative methionine-R-sulfoxide reductase		COG1956	MsrC:		1
Signal transduction mechanisms	GAF domain-containing protein, putative methionine-R-sulfoxide reductase		COG1956	MsrC:		1
Transcription	DNA-binding transcriptional regulator, IscR family		COG1959	IscR:		1
Replication, recombination and repair	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE		COG1961	SpoIVCA:		1
General function prediction only	Acid phosphatase family membrane protein YuiD		COG1963	YuiD:		1
Energy production and conversion	Carbon starvation protein CstA (peptide/pyruvate transporter)		COG1966	CstA:		1
Amino acid transport and metabolism	Carbon starvation protein CstA (peptide/pyruvate transporter)		COG1966	CstA:		1
Lipid transport and metabolism	Undecaprenyl pyrophosphate phosphatase		COG1968	UppP:		1
Cell wall/membrane/envelope biogenesis	Large-conductance mechanosensitive channel		COG1970	MscL:		1
Nucleotide transport and metabolism	Nucleoside permease NupC		COG1972	NupC:		1
Transcription	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)		COG1974	LexA:		1
Signal transduction mechanisms	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)		COG1974	LexA:		1
Coenzyme transport and metabolism	Molybdopterin synthase sulfur carrier subunit MoaD		COG1977	MoaD:Molybdopterin biosynthesis		1
Energy production and conversion	Alcohol dehydrogenase YqhD, Fe-dependent ADH family		COG1979	YqdH:		1
Amino acid transport and metabolism	Arginine/lysine/ornithine decarboxylase		COG1982	LdcC:		1
Transcription	Phage shock protein PspC (stress-responsive transcriptional regulator)		COG1983	PspC:		1
Signal transduction mechanisms	Phage shock protein PspC (stress-responsive transcriptional regulator)		COG1983	PspC:		1
Coenzyme transport and metabolism	Pyrimidine reductase, riboflavin biosynthesis		COG1985	RibD:Riboflavin/FAD biosynthesis		1
Cell motility	Flagellar biosynthesis protein FliQ		COG1987	FliQ:		1
General function prediction only	Membrane-bound metal-dependent hydrolase YbcI, DUF457 family		COG1988	YbcI:		1
Cell motility	Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase		COG1989	PulO:		1
Intracellular trafficking, secretion, and vesicular transport	Prepilin signal peptidase PulO (type II secretory pathway) or related peptidase		COG1989	PulO:		1
