KO-ID	Name	PC1	PC2	PC3	PC4	PC5
K08294	 MKK1_2; mitogen-activated protein kinase kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08813	 STK33; serine/threonine kinase 33	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04486	 E3.1.3.15B; histidinol-phosphatase (PHP family)	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01665	 pabB; para-aminobenzoate synthetase component I	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00839	 pucG; (S)-ureidoglycine---glyoxylate transaminase	-0.02554200411347348	0.017551730122540386	-0.036529321324687176	-0.00166249656411346	0.00034920919893821037
K01255	 CARP, pepA; leucyl aminopeptidase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11142	 LAP3; cytosol aminopeptidase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K03782	 katG; catalase-peroxidase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08269	 ULK2, ATG1; serine/threonine-protein kinase ULK2	-0.029752057428436045	0.003941194890325971	0.0003553268517072253	-0.0026759887553116056	-0.0004961952520409203
K06117	 E3.1.3.21; glycerol-1-phosphatase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01243	 mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01199	 EGLC; glucan endo-1,3-beta-D-glucosidase	-0.017417464891502636	0.02544388311611983	-0.05994225508996545	-0.0005299098514925018	0.0011343569326495754
K00166	 BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K07513	 ACAA1; acetyl-CoA acyltransferase 1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00588	 E2.1.1.104; caffeoyl-CoA O-methyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04459	 DUSP, MKP; dual specificity MAP kinase phosphatase	-0.022656127000851616	0.024297341223893282	0.043026441918732596	0.0007337824382986272	-0.00021422193180784929
K05601	 hcp; hydroxylamine reductase	-0.02873711072683467	0.014855077760016164	-0.0007375604006696092	-0.0015776882087561903	4.162012338903155e-05
K01070	 frmB, ESD, fghA; S-formylglutathione hydrolase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00656	 E2.3.1.54, pflD; formate C-acetyltransferase	-0.010227719330630403	0.05198465752612423	-0.004830542163324279	0.0036948027069003075	0.0002672686206911817
K00453	 TDO2, kynA; tryptophan 2,3-dioxygenase	-0.010227719330630401	0.051984657526124224	-0.00483054216332428	0.0036948027069003005	-0.0006023979058696808
K03207	 wcaH; colanic acid biosynthesis protein WcaH	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00207	 DPYD; dihydropyrimidine dehydrogenase (NADP+)	-0.025110673268326226	-0.029818632305944618	0.0035421925414183156	-0.005279568466967104	0.0012845358181417384
K13531	 adaB; methylated-DNA-[protein]-cysteine S-methyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01953	 asnB, ASNS; asparagine synthase (glutamine-hydrolysing)	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00466	 iaaM; tryptophan 2-monooxygenase	-0.017417464891502636	0.02544388311611983	-0.05994225508996545	-0.0005299098514925018	0.0011343569326495754
K01193	 INV, sacA; beta-fructofuranosidase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01704	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00810	 UBIAD1; menadiol prenyltransferase	-0.027726541776770277	0.013392206226198897	-0.024937031588937852	-0.002058319804985371	0.0002987477902912912
K13503	 trpEG; anthranilate synthase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01666	 mhpE; 4-hydroxy 2-oxovalerate aldolase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K03786	 aroQ, qutE; 3-dehydroquinate dehydratase II	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K10040	 peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00465	 CCD1; carotenoid 9,10(9',10')-cleavage dioxygenase 1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K10535	 hao; hydroxylamine dehydrogenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13816	 rpfF; DSF synthase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K02080	 agaI; galactosamine-6-phosphate isomerase	-0.017102707605011137	0.02975874656272538	0.05540183608617196	0.0020397768890798363	0.0009471520369638833
K03830	 yafP; putative acetyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11227	 PBS2; mitogen-activated protein kinase kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08793	 STK32, YANK; serine/threonine kinase 32	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13278	 ASPG; 60kDa lysophospholipase	-0.017102707605011137	0.02975874656272538	0.05540183608617196	0.0020397768890798363	0.0009471520369638833
K08688	 E3.5.3.3; creatinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08867	 WNK, PRKWNK; WNK lysine deficient protein kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04457	 PPM1A, PP2CA; protein phosphatase 1A	-0.017102707605011137	0.02975874656272538	0.05540183608617196	0.0020397768890798363	0.0009471520369638833
K04461	 PPM1B, PP2CB; protein phosphatase 1B	-0.01710270760501114	0.02975874656272539	0.05540183608617196	0.002039776889079837	0.00027817778576322305
K14497	 PP2C; protein phosphatase 2C	-0.01710270760501114	0.02975874656272539	0.05540183608617196	0.002039776889079837	0.00027817778576322305
K00040	 uxuB; fructuronate reductase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K03732	 rhlB; ATP-dependent RNA helicase RhlB	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04424	 ZAK, MLTK; sterile alpha motif and leucine zipper containing kinase AZK	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00799	 GST, gst; glutathione S-transferase	-0.021401159564287908	-0.03850410024045323	0.004299448012088723	-0.005692782532698204	0.0010886248071956366
K11069	 potD; spermidine/putrescine transport system substrate-binding protein	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01648	 ACLY; ATP citrate (pro-S)-lyase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08864	 TLK; tousled-like kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K09251	 patA; putrescine aminotransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K07314	 pphB; serine/threonine protein phosphatase 2	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13413	 MKK4_5; mitogen-activated protein kinase kinase 4/5	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04368	 MAP2K1, MEK1; mitogen-activated protein kinase kinase 1	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K07681	 vraS; two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K12152	 nudJ; phosphatase NudJ	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00568	 ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01843	 kamA; lysine 2,3-aminomutase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01715	 crt; enoyl-CoA hydratase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11226	 STE7; mitogen-activated protein kinase kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K07441	 ALG14; beta-1,4-N-acetylglucosaminyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K07432	 ALG13; beta-1,4-N-acetylglucosaminyltransferase	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K12823	 DDX5, DBP2; ATP-dependent RNA helicase DDX5/DBP2	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K05522	 nei; endonuclease VIII	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K10227	 smoE, mtlE; polyol transport system substrate-binding protein	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04422	 MAP3K13, LZK; mitogen-activated protein kinase kinase kinase 13	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K04423	 MAP3K12, MUK; mitogen-activated protein kinase kinase kinase 12	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04419	 MAP3K11, MLK3; mitogen-activated protein kinase kinase kinase 11	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K04417	 MAP3K9, MLK1; mitogen-activated protein kinase kinase kinase 9	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K04418	 MAP3K10, MLK2; mitogen-activated protein kinase kinase kinase 10	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K00260	 gudB, rocG; glutamate dehydrogenase	-0.017102707605011137	0.02975874656272538	0.05540183608617196	0.0020397768890798363	0.0009471520369638833
K03731	 E2.4.1.216; trehalose 6-phosphate phosphorylase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01194	 TREH, treA, treF; alpha,alpha-trehalase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K07508	 ACAA2; acetyl-CoA acyltransferase 2	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00880	 lyxK; L-xylulokinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05546	 GANAB; mannosyl-oligosaccharide alpha-1,3-glucosidase	-0.010227719330630401	0.051984657526124224	-0.00483054216332428	0.0036948027069003005	-0.0006023979058696808
K05688	 PINK1; PTEN induced putative kinase 1	-0.029752057428436052	0.003941194890325972	0.00035532685170722845	-0.002675988755311605	-0.0002620542641206947
K02786	 lacF; lactose PTS system EIIA component	-0.010227719330630403	0.05198465752612423	-0.004830542163324279	0.0036948027069003075	0.0002672686206911817
K02759	 celC, chbA; cellobiose PTS system EIIA component	-0.010227719330630403	0.05198465752612423	-0.004830542163324279	0.0036948027069003075	0.0002672686206911817
K11440	 gbsB; choline dehydrogenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08797	 HUNK; hormonally upregulated Neu-associated kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00481	 pobA; p-hydroxybenzoate 3-monooxygenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K06125	 COQ2; 4-hydroxybenzoate polyprenyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00202	 fwdC, fmdC; formylmethanofuran dehydrogenase subunit C	-0.0226791793103142	-0.02374665382820617	-0.012107810728312027	0.11061788005147401	0.00035894139982106454
K03785	 aroD; 3-dehydroquinate dehydratase I	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K02831	 RAD53; ser/thr/tyr protein kinase RAD53	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K03340	 dapdh; diaminopimelate dehydrogenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11228	 STE11; mitogen-activated protein kinase kinase kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08966	 mtnX; 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase	-0.017102707605011137	0.02975874656272538	0.05540183608617196	0.0020397768890798363	0.0009471520369638833
K00500	 phhA, PAH; phenylalanine-4-hydroxylase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K06382	 spoIIE; stage II sporulation protein E	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04433	 MAP2K6, MKK6; mitogen-activated protein kinase kinase 6	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K13178	 DDX17; ATP-dependent RNA helicase DDX17	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13177	 DDX1; ATP-dependent RNA helicase DDX1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K06228	 FU; fused	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00805	 hepS; heptaprenyl diphosphate synthase component 1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05356	 SPS, sds; all-trans-nonaprenyl-diphosphate synthase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00797	 speE, SRM, SPE3; spermidine synthase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00315	 DMGDH; dimethylglycine dehydrogenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K03389	 hdrB2; heterodisulfide reductase subunit B2	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01185	 E3.2.1.17; lysozyme	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00075	 murB; UDP-N-acetylmuramate dehydrogenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00952	 nadM; nicotinamide-nucleotide adenylyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13522	 K13522, nadM; bifunctional NMN adenylyltransferase/nudix hydrolase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K10705	 GAPDHS; glyceraldehyde-3-phosphate dehydrogenase, spermatogenic	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01679	 E4.2.1.2B, fumC, FH; fumarate hydratase, class II	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13018	 wbpD, wlbB; UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01247	 alkA; DNA-3-methyladenine glycosylase II	-0.023990754438769187	0.01969169141796667	-0.04264552082652509	-0.0014178812815568848	0.00042686514812849
K00527	 rtpR; ribonucleoside-triphosphate reductase (thioredoxin)	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00643	 E2.3.1.37, ALAS; 5-aminolevulinate synthase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00657	 speG, SAT; diamine N-acetyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04463	 MAP2K5, MEK5; mitogen-activated protein kinase kinase 5	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K03715	 MGD; 1,2-diacylglycerol 3-beta-galactosyltransferase	-0.017102707605011137	0.02975874656272538	0.05540183608617196	0.0020397768890798363	0.0009471520369638833
K00123	 fdoG, fdhF, fdwA; formate dehydrogenase major subunit	-0.020908817108128867	-0.031116761850501044	-0.0036535394485751878	0.10328875710572022	0.001429601129245065
K01178	 SGA1; glucoamylase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08809	 SPEG; striated muscle-specific serine/threonine protein kinase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K08810	 TRIO; triple functional domain protein	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08811	 TSSK, STK22; testis-specific serine kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11479	 AURKB; aurora kinase B	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11480	 AURKC; aurora kinase C	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K10713	 fae; 5,6,7,8-tetrahydromethanopterin hydro-lyase	-0.02554200411347348	0.017551730122540386	-0.036529321324687176	-0.00166249656411346	0.00034920919893821037
K13812	 fae-hps; bifunctional enzyme Fae/Hps	-0.02554200411347348	0.017551730122540386	-0.036529321324687176	-0.00166249656411346	0.00034920919893821037
K03148	 thiF; sulfur carrier protein ThiS adenylyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04420	 MAP3K2, MEKK2; mitogen-activated protein kinase kinase kinase 2	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04421	 MAP3K3, MEKK3; mitogen-activated protein kinase kinase kinase 3	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11946	 phdG; hydratase-aldolase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04514	 ROCK1; Rho-associated protein kinase 1	-0.029752057428436042	0.003941194890325972	0.00035532685170722866	-0.0026759887553116056	1.3897614499584193e-05
K02226	 cobC, phpB; alpha-ribazole phosphatase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01938	 fhs; formate--tetrahydrofolate ligase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13403	 MTHFD2; methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00288	 MTHFD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13402	 MTHFD1L; monofunctional C1-tetrahydrofolate synthase, mitochondrial	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K03579	 hrpB; ATP-dependent helicase HrpB	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00836	 ectB, dat; diaminobutyrate-2-oxoglutarate transaminase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01101	 E3.1.3.41; 4-nitrophenyl phosphatase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11725	 LHPP; phospholysine phosphohistidine inorganic pyrophosphate phosphatase	-0.025349255427291682	0.02019403356103298	0.03410422073196189	-8.889123581399062e-05	0.00019726869708544097
K02427	 rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K04440	 JNK; mitogen-activated protein kinase 8/9/10 (c-Jun N-terminal kinase)	-0.029752057428436052	0.003941194890325972	0.00035532685170722845	-0.002675988755311605	-0.0002620542641206947
K00601	 E2.1.2.2; phosphoribosylglycinamide formyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08808	 PSKH; protein serine kinase H	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K11261	 fwdE, fmdE; formylmethanofuran dehydrogenase subunit E	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00830	 AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13430	 PBS1; serine/threonine-protein kinase PBS1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00169	 porA; pyruvate ferredoxin oxidoreductase alpha subunit	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01925	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K06957	 tmcA; tRNA(Met) cytidine acetyltransferase	-0.024386006274143376	-0.018065764945869485	-0.04246462083612672	-0.004964892168190465	0.0002028627106325579
K00153	 E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K14510	 CTR1; serine/threonine-protein kinase CTR1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13523	 AGPAT3_4; lysophosphatidic acid acyltransferase / lysophosphatidylinositol acyltransferase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K12155	 CYP79F2; homomethionine N-monooxygenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01743	 E4.2.1.1; carbonic anhydrase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K13117	 DHX35; ATP-dependent RNA helicase DDX35	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K02075	 ABC.ZM.P; zinc/manganese transport system permease protein	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K09819	 ABC.MN.P; manganese/iron transport system permease protein	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01103	 PFKFB3; 6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 3	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01476	 E3.5.3.1, rocF, arg; arginase	-0.01741746489150264	0.02544388311611983	-0.059942255089965465	-0.0005299098514925016	0.0005991775316890432
K11916	 stk1; serine/threonine-protein kinase Stk1	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K03332	 fruA; fructan beta-fructosidase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01190	 lacZ; beta-galactosidase	-0.021153923581544307	-0.01184305187973923	-0.05416565543717113	0.06885253830340708	-0.00032026219207446265
K13007	 wbpL; glycosyltransferase WbpL	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01939	 purA, ADSS; adenylosuccinate synthase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01640	 E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase	-0.029752057428436045	0.003941194890325972	0.00035532685170722546	-0.0026759887553116056	5.5354363595749e-06
K08280	 wbbJ; lipopolysaccharide O-acetyltransferase	-0.014220031024638256	-0.012359939850662067	-0.07610040600532854	-0.0040156806763621605	-0.00015613072018796453
K11532	 glpX-SEBP; fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase	-0.010227719330630403	0.05198465752612423	-0.004830542163324279	0.0036948027069003075	0.0002672686206911817
K01655	 LYS21, LYS20; homocitrate synthase	-0.028017770835871487	-0.018930882913180697	0.0025495251930090813	-0.004583764813044546	-2.369304312953248e-05
K00055	 E1.1.1.90; aryl-alcohol dehydrogenase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K08802	 SNRK; SNF related kinase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K00381	 cysI; sulfite reductase (NADPH) hemoprotein beta-component	-0.025110673268326226	-0.029818632305944618	0.0035421925414183156	-0.005279568466967104	0.0012845358181417384
K11938	 cof; HMP-PP phosphatase	-0.017102707605011137	0.02975874656272538	0.05540183608617196	0.0020397768890798363	0.0009471520369638833
K13988	 NUDT9; ADP-ribose pyrophosphatase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K02037	 pstC; phosphate transport system permease protein	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K01104	 E3.1.3.48; protein-tyrosine phosphatase	-0.029752057428436035	0.003941194890325971	0.00035532685170722866	-0.002675988755311605	0.0005658013717401316
K05823	 dapL; N-acetyldiaminopimelate deacetylase	-0.017417464891502636	0.02544388311611983	-0.05994225508996545	-0.0005299098514925018	0.0011343569326495754
K04365	 BRAF; B-Raf proto-oncogene serine/threonine-protein kinase	-0.029752057428436052	0.003941194890325972	0.00035532685170722845	-0.002675988755311605	-0.0002620542641206947
