L1	L2	L3	KO	Function	EC	Count
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02636	petC; cytochrome b6-f complex iron-sulfur subunit	7.1.1.6	1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02636	petC; cytochrome b6-f complex iron-sulfur subunit	7.1.1.6	1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02638	petE; plastocyanin		1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02638	petE; plastocyanin		1
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K02651	flp, pilA; pilus assembly protein Flp/PilA		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K02651	flp, pilA; pilus assembly protein Flp/PilA		1
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K02651	flp, pilA; pilus assembly protein Flp/PilA		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K02656	pilF; type IV pilus assembly protein PilF		1
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K02656	pilF; type IV pilus assembly protein PilF		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K02687	prmA; ribosomal protein L11 methyltransferase	2.1.1.-	1
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K02784	ptsH; phosphocarrier protein HPr		1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02784	ptsH; phosphocarrier protein HPr		1
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K02793	manXa; mannose PTS system EIIA component	2.7.1.191	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K02793	manXa; mannose PTS system EIIA component	2.7.1.191	1
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K02793	manXa; mannose PTS system EIIA component	2.7.1.191	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02793	manXa; mannose PTS system EIIA component	2.7.1.191	1
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K02805	wecE, rffA; dTDP-4-amino-4,6-dideoxygalactose transaminase	2.6.1.59	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K02805	wecE, rffA; dTDP-4-amino-4,6-dideoxygalactose transaminase	2.6.1.59	1
Environmental Information Processing	Membrane transport	Phosphotransferase system (PTS) [PATH:ko02060]	K02806	ptsN; nitrogen PTS system EIIA component	2.7.1.-	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02806	ptsN; nitrogen PTS system EIIA component	2.7.1.-	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K02834	rbfA; ribosome-binding factor A		1
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K02835	prfA, MTRF1, MRF1; peptide chain release factor 1		1
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K02836	prfB; peptide chain release factor 2		1
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K02837	prfC; peptide chain release factor 3		1
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K02838	frr, MRRF, RRF; ribosome recycling factor		1
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K02847	waaL, rfaL; O-antigen ligase	2.4.1.-	1
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K02847	waaL, rfaL; O-antigen ligase	2.4.1.-	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K02860	rimM; 16S rRNA processing protein RimM		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02863	RP-L1, MRPL1, rplA; large subunit ribosomal protein L1		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02863	RP-L1, MRPL1, rplA; large subunit ribosomal protein L1		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02864	RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02864	RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02867	RP-L11, MRPL11, rplK; large subunit ribosomal protein L11		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02867	RP-L11, MRPL11, rplK; large subunit ribosomal protein L11		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02871	RP-L13, MRPL13, rplM; large subunit ribosomal protein L13		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02871	RP-L13, MRPL13, rplM; large subunit ribosomal protein L13		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02874	RP-L14, MRPL14, rplN; large subunit ribosomal protein L14		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02874	RP-L14, MRPL14, rplN; large subunit ribosomal protein L14		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02876	RP-L15, MRPL15, rplO; large subunit ribosomal protein L15		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02876	RP-L15, MRPL15, rplO; large subunit ribosomal protein L15		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02878	RP-L16, MRPL16, rplP; large subunit ribosomal protein L16		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02878	RP-L16, MRPL16, rplP; large subunit ribosomal protein L16		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02879	RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02879	RP-L17, MRPL17, rplQ; large subunit ribosomal protein L17		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02881	RP-L18, MRPL18, rplR; large subunit ribosomal protein L18		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02881	RP-L18, MRPL18, rplR; large subunit ribosomal protein L18		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02884	RP-L19, MRPL19, rplS; large subunit ribosomal protein L19		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02884	RP-L19, MRPL19, rplS; large subunit ribosomal protein L19		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02886	RP-L2, MRPL2, rplB; large subunit ribosomal protein L2		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02886	RP-L2, MRPL2, rplB; large subunit ribosomal protein L2		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02887	RP-L20, MRPL20, rplT; large subunit ribosomal protein L20		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02887	RP-L20, MRPL20, rplT; large subunit ribosomal protein L20		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02888	RP-L21, MRPL21, rplU; large subunit ribosomal protein L21		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02888	RP-L21, MRPL21, rplU; large subunit ribosomal protein L21		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02890	RP-L22, MRPL22, rplV; large subunit ribosomal protein L22		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02890	RP-L22, MRPL22, rplV; large subunit ribosomal protein L22		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02895	RP-L24, MRPL24, rplX; large subunit ribosomal protein L24		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02895	RP-L24, MRPL24, rplX; large subunit ribosomal protein L24		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02897	RP-L25, rplY; large subunit ribosomal protein L25		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02897	RP-L25, rplY; large subunit ribosomal protein L25		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02899	RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02899	RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02902	RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02902	RP-L28, MRPL28, rpmB; large subunit ribosomal protein L28		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02904	RP-L29, rpmC; large subunit ribosomal protein L29		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02904	RP-L29, rpmC; large subunit ribosomal protein L29		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02906	RP-L3, MRPL3, rplC; large subunit ribosomal protein L3		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02906	RP-L3, MRPL3, rplC; large subunit ribosomal protein L3		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02907	RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02907	RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02909	RP-L31, rpmE; large subunit ribosomal protein L31		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02909	RP-L31, rpmE; large subunit ribosomal protein L31		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02911	RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02911	RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02911	RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02913	RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02913	RP-L33, MRPL33, rpmG; large subunit ribosomal protein L33		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02914	RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02914	RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02916	RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02916	RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02926	RP-L4, MRPL4, rplD; large subunit ribosomal protein L4		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02926	RP-L4, MRPL4, rplD; large subunit ribosomal protein L4		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02931	RP-L5, MRPL5, rplE; large subunit ribosomal protein L5		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02931	RP-L5, MRPL5, rplE; large subunit ribosomal protein L5		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02933	RP-L6, MRPL6, rplF; large subunit ribosomal protein L6		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02933	RP-L6, MRPL6, rplF; large subunit ribosomal protein L6		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02935	RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02935	RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02939	RP-L9, MRPL9, rplI; large subunit ribosomal protein L9		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02939	RP-L9, MRPL9, rplI; large subunit ribosomal protein L9		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02945	RP-S1, rpsA; small subunit ribosomal protein S1		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02945	RP-S1, rpsA; small subunit ribosomal protein S1		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02946	RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02946	RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02948	RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02948	RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02950	RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02950	RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02952	RP-S13, rpsM; small subunit ribosomal protein S13		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02952	RP-S13, rpsM; small subunit ribosomal protein S13		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02954	RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02954	RP-S14, MRPS14, rpsN; small subunit ribosomal protein S14		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02956	RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02956	RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02959	RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02959	RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02959	RP-S16, MRPS16, rpsP; small subunit ribosomal protein S16		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02961	RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02961	RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02963	RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02963	RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02965	RP-S19, rpsS; small subunit ribosomal protein S19		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02965	RP-S19, rpsS; small subunit ribosomal protein S19		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02967	RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02967	RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02968	RP-S20, rpsT; small subunit ribosomal protein S20		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02968	RP-S20, rpsT; small subunit ribosomal protein S20		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02970	RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02970	RP-S21, MRPS21, rpsU; small subunit ribosomal protein S21		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02982	RP-S3, rpsC; small subunit ribosomal protein S3		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02982	RP-S3, rpsC; small subunit ribosomal protein S3		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02986	RP-S4, rpsD; small subunit ribosomal protein S4		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02986	RP-S4, rpsD; small subunit ribosomal protein S4		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02988	RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02988	RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02990	RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02990	RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02990	RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02992	RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02992	RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02994	RP-S8, rpsH; small subunit ribosomal protein S8		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02994	RP-S8, rpsH; small subunit ribosomal protein S8		1
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02996	RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9		1
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02996	RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9		1
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03040	rpoA; DNA-directed RNA polymerase subunit alpha	2.7.7.6	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03040	rpoA; DNA-directed RNA polymerase subunit alpha	2.7.7.6	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03040	rpoA; DNA-directed RNA polymerase subunit alpha	2.7.7.6	1
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03046	rpoC; DNA-directed RNA polymerase subunit beta'	2.7.7.6	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03046	rpoC; DNA-directed RNA polymerase subunit beta'	2.7.7.6	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03046	rpoC; DNA-directed RNA polymerase subunit beta'	2.7.7.6	1
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03060	rpoZ; DNA-directed RNA polymerase subunit omega	2.7.7.6	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03060	rpoZ; DNA-directed RNA polymerase subunit omega	2.7.7.6	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03060	rpoZ; DNA-directed RNA polymerase subunit omega	2.7.7.6	1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03070	secA; preprotein translocase subunit SecA	7.4.2.8	1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03070	secA; preprotein translocase subunit SecA	7.4.2.8	1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03070	secA; preprotein translocase subunit SecA	7.4.2.8	1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03070	secA; preprotein translocase subunit SecA	7.4.2.8	1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03071	secB; preprotein translocase subunit SecB		1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03071	secB; preprotein translocase subunit SecB		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03071	secB; preprotein translocase subunit SecB		1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03071	secB; preprotein translocase subunit SecB		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03071	secB; preprotein translocase subunit SecB		1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03072	secD; preprotein translocase subunit SecD		1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03072	secD; preprotein translocase subunit SecD		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03072	secD; preprotein translocase subunit SecD		1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03073	secE; preprotein translocase subunit SecE		1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03073	secE; preprotein translocase subunit SecE		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03073	secE; preprotein translocase subunit SecE		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03073	secE; preprotein translocase subunit SecE		1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03075	secG; preprotein translocase subunit SecG		1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03075	secG; preprotein translocase subunit SecG		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03075	secG; preprotein translocase subunit SecG		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03075	secG; preprotein translocase subunit SecG		1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03076	secY; preprotein translocase subunit SecY		1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03076	secY; preprotein translocase subunit SecY		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03076	secY; preprotein translocase subunit SecY		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03076	secY; preprotein translocase subunit SecY		1
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K03079	ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase	5.1.3.22	1
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K03079	ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase	5.1.3.22	1
Cellular Processes	Cell motility	Flagellar assembly [PATH:ko02040]	K03086	rpoD; RNA polymerase primary sigma factor		1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03086	rpoD; RNA polymerase primary sigma factor		1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily		1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03089	rpoH; RNA polymerase sigma-32 factor		1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03092	rpoN; RNA polymerase sigma-54 factor		1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K03092	rpoN; RNA polymerase sigma-54 factor		1
Cellular Processes	Cell motility	Flagellar assembly [PATH:ko02040]	K03092	rpoN; RNA polymerase sigma-54 factor		1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03092	rpoN; RNA polymerase sigma-54 factor		1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K03098	APOD; apolipoprotein D and lipocalin family protein		1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03100	lepB; signal peptidase I	3.4.21.89	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03100	lepB; signal peptidase I	3.4.21.89	1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03101	lspA; signal peptidase II	3.4.23.36	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03101	lspA; signal peptidase II	3.4.23.36	1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03106	SRP54, ffh; signal recognition particle subunit SRP54	3.6.5.4	1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03106	SRP54, ffh; signal recognition particle subunit SRP54	3.6.5.4	1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03106	SRP54, ffh; signal recognition particle subunit SRP54	3.6.5.4	1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03106	SRP54, ffh; signal recognition particle subunit SRP54	3.6.5.4	1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03110	ftsY; fused signal recognition particle receptor		1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03110	ftsY; fused signal recognition particle receptor		1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03110	ftsY; fused signal recognition particle receptor		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03110	ftsY; fused signal recognition particle receptor		1
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03111	ssb; single-strand DNA-binding protein		1
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03111	ssb; single-strand DNA-binding protein		1
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03111	ssb; single-strand DNA-binding protein		1
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03111	ssb; single-strand DNA-binding protein		1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03111	ssb; single-strand DNA-binding protein		1
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K03111	ssb; single-strand DNA-binding protein		1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03116	tatA; sec-independent protein translocase protein TatA		1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03116	tatA; sec-independent protein translocase protein TatA		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03116	tatA; sec-independent protein translocase protein TatA		1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03117	tatB; sec-independent protein translocase protein TatB		1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03117	tatB; sec-independent protein translocase protein TatB		1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03117	tatB; sec-independent protein translocase protein TatB		1
